gid,id,length,dir,municipio,distrito,bairro,nomesigla,tipo,nometit,nomeprep,name,start_left,end_left,start_righ,end_right,parity,left_zip,right_zip,cep_e,cep_d,extensao_m,nome_caps,onibus_msp,dist_cen_m,dist_cen_d,cdlog_cem,grau,grau_in,grau_out,coef_aglom
1059,217427,166.820000000,0,SAO PAULO,REPUBLICA,CENTRO,,AV,BRG,,LUIS ANTONIO,397,553,398,554,0,1317,1318,01317000,01318000,166,AV BRG LUIS ANTONIO,1,645.350000000,1217.49000000,REP00586,5,5,5,0.40
1060,217428,328.560000000,0,SAO PAULO,REPUBLICA,CENTRO,,R,,,JANDAIA,1,315,2,316,0,1316,1316,01316100,01316100,328,R JANDAIA,0,508.500000000,1221.93000000,REP00587,5,5,5,0.40
1061,217429,391.140000000,0,SAO PAULO,REPUBLICA,CENTRO,,EX,,,LESTE OESTE,0,0,0,0,0,0,0,,,391,EX LESTE OESTE,0,689.850000000,1372.32000000,REP00607,8,8,8,0.14
1062,217430,111.090000000,0,SAO PAULO,REPUBLICA,CENTRO,,AC,,,SEM NOME,0,0,0,0,0,0,0,,,111,AC SEM NOME,0,587.100000000,1293.10000000,REP00599,4,4,4,0.33
1063,217431,81.8000000000,0,SAO PAULO,REPUBLICA,CENTRO,,AV,,,VINTE E TRES DE MAIO,0,0,690,734,0,0,1316,,01316060,81,AV VINTE E TRES DE MAIO,1,577.060000000,1312.92000000,REP00604,4,4,4,0.33
1064,217432,88.2500000000,0,SAO PAULO,REPUBLICA,CENTRO,,R,,,ASSEMBLEIA,129,203,130,202,0,1320,1320,01320050,01320050,88,R ASSEMBLEIA,0,519.590000000,1241.31000000,REP00593,4,4,4,0.33
1065,217433,75.7400000000,0,SAO PAULO,REPUBLICA,CENTRO,,AC,,,SEM NOME,0,0,0,0,0,0,0,,,75,AC SEM NOME,0,519.590000000,1241.31000000,REP00594,4,4,4,0.33
1066,217434,207.780000000,0,SAO PAULO,REPUBLICA,CENTRO,,AV,BRG,,LUIS ANTONIO,185,395,186,396,0,1317,1318,01317000,01318000,207,AV BRG LUIS ANTONIO,1,459.380000000,1070.73000000,REP00551,5,5,5,0.40
1067,217435,202.360000000,0,SAO PAULO,REPUBLICA,CENTRO,,R,,,FRANCISCA MIQUELINA,1,209,2,208,0,1316,1316,01316000,01316000,202,R FRANCISCA MIQUELINA,0,520.560000000,1005.83000000,REP00532,5,5,5,0.40
1068,217436,214.760000000,0,SAO PAULO,REPUBLICA,CENTRO,,R,,,MARIA PAULA,0,0,2,224,0,1319,1319,01319001,01319000,214,R MARIA PAULA,1,447.330000000,914.370000000,REP00493,7,7,7,0.52
1069,217437,94.9700000000,0,SAO PAULO,REPUBLICA,CENTRO,,R,,,MARIA PAULA,1,95,0,0,0,1319,1319,01319001,01319001,94,R MARIA PAULA,1,459.380000000,1005.83000000,REP00531,5,5,5,0.40
1070,217438,19.4800000000,0,SAO PAULO,REPUBLICA,CENTRO,,AC,,,SEM NOME,0,0,0,0,0,0,0,,,19,AC SEM NOME,0,508.500000000,1221.93000000,REP00588,4,4,4,0.33
1071,217439,47.9900000000,0,SAO PAULO,REPUBLICA,CENTRO,,R,,,ASDRUBAL DO NASCIMENTO,361,447,360,446,0,1316,1316,01316030,01316030,47,R ASDRUBAL DO NASCIMENTO,0,483.770000000,1174.17000000,REP00577,4,4,4,0.33
1072,217440,47.7300000000,0,SAO PAULO,REPUBLICA,CENTRO,,R,,,ASDRUBAL DO NASCIMENTO,339,359,338,358,0,1316,1316,01316030,01316030,47,R ASDRUBAL DO NASCIMENTO,0,463.500000000,1126.61000000,REP00566,3,3,3,0.33
1073,217441,95.3800000000,0,SAO PAULO,REPUBLICA,CENTRO,,R,,,MARIA PAULA,213,299,0,0,0,1319,1319,01319001,01319001,95,R MARIA PAULA,1,601.080000000,874.520000000,REP00474,5,5,5,0.40
1074,217442,82.7200000000,0,SAO PAULO,REPUBLICA,CENTRO,,R,,,MARIA PAULA,0,0,226,294,0,1319,1319,01319001,01319000,82,R MARIA PAULA,1,595.570000000,863.620000000,REP00468,5,5,5,0.50
1075,217443,88.6500000000,0,SAO PAULO,REPUBLICA,CENTRO,,R,,,SANTO AMARO,199,275,198,276,0,1315,1315,01315001,01315000,88,R SANTO AMARO,1,586.630000000,824.650000000,REP00455,5,5,5,0.50
1076,217444,91.2000000000,0,SAO PAULO,REPUBLICA,CENTRO,,R,,,GENEBRA,1,81,2,80,0,1316,1316,01316010,01316010,91,R GENEBRA,0,586.630000000,824.650000000,REP00456,4,4,4,0.50
1077,217445,111.450000000,0,SAO PAULO,REPUBLICA,CENTRO,,R,,,MARIA PAULA,97,211,0,0,0,1319,1319,01319001,01319001,111,R MARIA PAULA,1,520.560000000,932.370000000,REP00500,4,4,4,0.33
1078,217446,78.7700000000,0,SAO PAULO,REPUBLICA,CENTRO,,R,,,SANTO AMARO,117,197,116,196,0,1315,1315,01315001,01315000,78,R SANTO AMARO,1,526.630000000,792.190000000,REP00429,4,4,4,0.33
1079,217447,37.7200000000,0,SAO PAULO,REPUBLICA,CENTRO,,AV,,,NOVE DE JULHO,119,157,0,0,0,1313,1312,01313000,01312000,37,AV NOVE DE JULHO,1,710.700000000,627.520000000,REP00325,4,4,4,0.33
1080,217448,73.0900000000,0,SAO PAULO,REPUBLICA,CENTRO,,PC,,DA,BANDEIRA,0,0,2,78,0,1007,1007,01007020,01007020,73,PC DA BANDEIRA,1,656.870000000,627.520000000,REP00323,5,5,5,0.40
1081,217449,27.8600000000,0,SAO PAULO,REPUBLICA,,,AC,,,TERMINAL BANDEIRA,0,0,0,0,0,0,0,,,27,,1,630.390000000,688.960000000,REP00362,5,5,5,0.40
1082,217450,51.8700000000,0,SAO PAULO,REPUBLICA,CENTRO,,AV,,,NOVE DE JULHO,65,117,0,0,0,1313,1312,01313000,01312000,51,AV NOVE DE JULHO,1,660.010000000,627.520000000,REP00324,4,4,4,0.33
1083,217451,51.6500000000,0,SAO PAULO,REPUBLICA,,,AC,,,TERMINAL BANDEIRA,0,0,0,0,0,0,0,,,51,,0,642.410000000,637.570000000,REP00334,4,4,4,0.33
1084,217452,215.650000000,0,SAO PAULO,REPUBLICA,,,AC,,,TERMINAL BANDEIRA,0,0,0,0,0,0,0,,,215,,1,560.870000000,620.360000000,REP00318,5,5,5,0.20
1085,217453,71.6200000000,0,SAO PAULO,REPUBLICA,CENTRO,,R,,,JOAO ADOLFO,89,141,88,142,0,1050,1050,01050020,01050020,71,R JOAO ADOLFO,0,688.760000000,556.190000000,REP00263,6,6,6,0.47
1086,217454,96.3700000000,0,SAO PAULO,REPUBLICA,CENTRO,,AV,,,NOVE DE JULHO,0,0,106,200,0,0,1312,,01312000,96,AV NOVE DE JULHO,1,622.400000000,607.240000000,REP00306,5,5,5,0.50
1087,217455,89.9700000000,0,SAO PAULO,REPUBLICA,CENTRO,,R,,,JOAO ADOLFO,1,87,2,86,0,1050,1050,01050020,01050020,89,R JOAO ADOLFO,0,683.730000000,491.140000000,REP00201,5,5,5,0.40
1088,217456,25.7600000000,0,SAO PAULO,REPUBLICA,Bandeira,,BT,,,BANDEIRA,0,0,0,0,0,0,0,,,25,BT BANDEIRA,1,630.390000000,668.220000000,REP00349,4,4,4,0.33
1089,217457,163.490000000,0,SAO PAULO,REPUBLICA,CENTRO,,PC,,DA,BANDEIRA,0,0,80,240,0,1007,1007,01007020,01007020,163,PC DA BANDEIRA,0,520.070000000,690.320000000,REP00365,6,6,6,0.40
1090,217458,63.2600000000,0,SAO PAULO,REPUBLICA,CENTRO,,AV,,,NOVE DE JULHO,1,63,0,0,0,1313,1312,01313000,01312000,63,AV NOVE DE JULHO,1,599.450000000,637.570000000,REP00333,3,3,3,0.33
1091,217459,200.850000000,0,SAO PAULO,REPUBLICA,,,AC,,,TERMINAL BANDEIRA,0,0,0,0,0,0,0,,,200,,1,541.620000000,607.240000000,REP00305,6,6,6,0.27
1092,217460,99.2700000000,0,SAO PAULO,REPUBLICA,Bandeira,,BT,,,BANDEIRA,0,0,0,0,0,0,0,,,99,BT BANDEIRA,1,560.870000000,661.190000000,REP00342,4,4,4,0.33
1093,217461,143.430000000,0,SAO PAULO,REPUBLICA,Bandeira,,BT,,,BANDEIRA,0,0,0,0,0,0,0,,,143,BT BANDEIRA,1,533.480000000,685.980000000,REP00361,4,4,4,0.33
1094,217462,21.9100000000,0,SAO PAULO,REPUBLICA,Bandeira,,BT,,,BANDEIRA,0,0,0,0,0,0,0,,,21,BT BANDEIRA,1,541.620000000,668.510000000,REP00350,4,4,4,0.33
1095,217463,71.7100000000,0,SAO PAULO,REPUBLICA,CENTRO,,R,,,ALVARO DE CARVALHO,1,83,2,82,0,1050,1050,01050070,01050070,71,R ALVARO DE CARVALHO,0,622.400000000,556.190000000,REP00262,5,5,5,0.50
1096,217464,54.8800000000,0,SAO PAULO,REPUBLICA,CENTRO,,AV,,,NOVE DE JULHO,0,0,50,104,0,1312,1312,01312000,01312000,54,AV NOVE DE JULHO,1,582.570000000,610.580000000,REP00308,3,3,3,0.33
1097,217465,47.3500000000,0,SAO PAULO,REPUBLICA,CENTRO,,AV,,,NOVE DE JULHO,0,0,2,48,0,1312,1312,01312000,01312000,47,AV NOVE DE JULHO,1,558.950000000,600.970000000,REP00298,3,3,3,0.33
1098,217466,14.2000000000,0,SAO PAULO,REPUBLICA,CENTRO,,TV,,,NOSCHESE,197,205,196,204,0,1316,1316,01316040,01316040,14,TV NOSCHESE,0,502.600000000,886.300000000,REP00483,2,2,2,1.00
1099,217467,27.5000000000,0,SAO PAULO,REPUBLICA,CENTRO,,TV,,,NOSCHESE,57,75,58,76,0,1316,1316,01316040,01316040,27,TV NOSCHESE,0,488.180000000,886.300000000,REP00482,4,4,4,0.33
1100,217468,22.9900000000,0,SAO PAULO,REPUBLICA,CENTRO,,TV,,,NOSCHESE,77,107,78,106,0,1316,1316,01316040,01316040,22,TV NOSCHESE,0,488.050000000,911.900000000,REP00492,2,2,2,1.00
1101,217469,52.8700000000,0,SAO PAULO,REPUBLICA,CENTRO,,TV,,,NOSCHESE,1,55,2,56,0,1316,1316,01316040,01316040,52,TV NOSCHESE,0,435.610000000,911.900000000,REP00491,4,4,4,0.33
1102,217470,38.6000000000,0,SAO PAULO,REPUBLICA,CENTRO,,R,,,ASDRUBAL DO NASCIMENTO,99,129,98,128,0,1316,1316,01316030,01316030,38,R ASDRUBAL DO NASCIMENTO,0,435.610000000,878.570000000,REP00478,4,4,4,0.33
1103,217471,93.8100000000,0,SAO PAULO,REPUBLICA,CENTRO,,TV,,,NOSCHESE,109,195,108,194,0,1316,1316,01316040,01316040,93,TV NOSCHESE,0,502.600000000,792.190000000,REP00428,4,4,4,0.33
1104,217472,18.0400000000,0,SAO PAULO,REPUBLICA,CENTRO,,R,,,SANTO AMARO,101,115,100,114,0,1315,1315,01315001,01315000,18,R SANTO AMARO,1,520.070000000,779.150000000,REP00417,5,5,5,0.40
1105,217473,51.7800000000,0,SAO PAULO,REPUBLICA,CENTRO,,LG,,,PAISSANDU,0,0,40,92,0,0,1034,,01034010,51,LG PAISSANDU,1,899.040000000,429.600000000,REP00153,4,4,4,0.33
1106,217474,86.5600000000,0,SAO PAULO,REPUBLICA,CENTRO,,R,,,ABELARDO PINTO,1,85,2,86,0,1034,1034,01034030,01034030,86,R ABELARDO PINTO,0,804.060000000,423.630000000,REP00150,2,2,2,1.00
1107,217475,21.4000000000,0,SAO PAULO,REPUBLICA,CENTRO,,LG,,,PAISSANDU,121,149,0,0,0,1034,0,01034010,,21,LG PAISSANDU,1,974.710000000,402.890000000,REP00133,6,6,6,0.47
1108,217476,33.8400000000,0,SAO PAULO,REPUBLICA,CENTRO,,AC,,,SEM NOME,0,0,0,0,0,0,0,,,33,AC SEM NOME,1,950.860000000,402.890000000,REP00132,5,5,5,0.50
1109,217477,27.4300000000,0,SAO PAULO,REPUBLICA,CENTRO,,LG,,,PAISSANDU,0,0,94,130,0,0,1034,,01034010,27,LG PAISSANDU,0,950.860000000,423.520000000,REP00148,5,5,5,0.50
1110,217478,141.070000000,0,SAO PAULO,REPUBLICA,CENTRO,,R,,,ANTONIO DE GODOI,1,149,2,150,0,1034,1034,01034001,01034000,141,R ANTONIO DE GODOI,0,978.200000000,423.520000000,REP00149,6,6,6,0.40
1111,217479,16.3400000000,0,SAO PAULO,REPUBLICA,CENTRO,,AV,,,RIO BRANCO,173,185,0,0,0,1205,1206,01205000,01206000,16,AV RIO BRANCO,1,1134.33000000,392.250000000,REP00122,6,6,6,0.40
1112,217480,22.2500000000,0,SAO PAULO,REPUBLICA,CENTRO,,AV,,,IPIRANGA,1011,1027,0,0,0,1039,0,01039000,,22,AV IPIRANGA,1,1150.46000000,394.120000000,REP00127,6,6,6,0.40
1113,217481,21.9400000000,0,SAO PAULO,REPUBLICA,CENTRO,,AV,,,IPIRANGA,0,0,1018,1036,0,0,1040,,01040000,21,AV IPIRANGA,1,1134.33000000,392.250000000,REP00123,6,6,6,0.40
1114,217482,16.2400000000,0,SAO PAULO,REPUBLICA,CENTRO,,AV,,,RIO BRANCO,0,0,174,184,0,1206,1206,01206000,01206000,16,AV RIO BRANCO,1,1138.53000000,414.130000000,REP00140,6,6,6,0.40
1115,217483,138.370000000,0,SAO PAULO,REPUBLICA,CENTRO,,AV,,,IPIRANGA,0,0,1038,1172,0,0,1040,,01040000,138,AV IPIRANGA,1,1138.53000000,414.130000000,REP00141,6,6,6,0.40
1116,217484,138.900000000,0,SAO PAULO,REPUBLICA,CENTRO,,R,,DOS,TIMBIRAS,299,435,298,436,0,1208,1208,01208010,01208010,138,R DOS TIMBIRAS,0,1231.93000000,436.020000000,REP00160,6,6,6,0.40
1117,217485,138.200000000,0,SAO PAULO,REPUBLICA,CENTRO,,AV,,,IPIRANGA,1029,1165,0,0,0,1039,0,01039000,,138,AV IPIRANGA,1,1154.57000000,416.210000000,REP00143,6,6,6,0.40
1118,217486,152.480000000,0,SAO PAULO,REPUBLICA,CENTRO,,R,,,SANTA EFIGENIA,1,145,2,146,0,1207,1207,01207001,01207000,152,R SANTA EFIGENIA,0,1022.16000000,549.300000000,REP00250,5,5,5,0.40
1119,217487,15.8300000000,0,SAO PAULO,REPUBLICA,CENTRO,,R,,,SANTA EFIGENIA,147,159,148,158,0,1207,1207,01207001,01207000,15,R SANTA EFIGENIA,0,1168.55000000,551.790000000,REP00252,6,6,6,0.40
1120,217488,89.1400000000,0,SAO PAULO,REPUBLICA,CENTRO,,R,,,SANTA EFIGENIA,161,247,160,246,0,1207,1207,01207001,01207000,89,R SANTA EFIGENIA,0,1183.72000000,553.090000000,REP00260,6,6,6,0.40
1121,217489,113.390000000,0,SAO PAULO,REPUBLICA,CENTRO,,AV,,,IPIRANGA,1167,1281,0,0,0,1039,0,01039000,,113,AV IPIRANGA,1,1183.72000000,553.090000000,REP00261,6,6,6,0.40
1122,217490,119.400000000,0,SAO PAULO,REPUBLICA,CENTRO,,AV,,,IPIRANGA,0,0,1174,1300,0,0,1040,,01040000,119,AV IPIRANGA,1,1168.55000000,551.790000000,REP00253,6,6,6,0.40
1123,217491,92.6700000000,0,SAO PAULO,REPUBLICA,CENTRO,,R,,,VITORIA,287,383,288,384,0,1210,1210,01210001,01210000,92,R VITORIA,1,1444.28000000,475.230000000,REP00185,6,6,6,0.40
1124,217492,20.7200000000,0,SAO PAULO,REPUBLICA,CENTRO,,R,,,VITORIA,385,397,386,396,0,1210,1210,01210001,01210000,20,R VITORIA,0,1450.28000000,537.660000000,REP00239,6,6,6,0.40
1125,217493,119.440000000,0,SAO PAULO,REPUBLICA,CENTRO,,AV,,,RIO BRANCO,363,481,0,0,0,1205,1206,01205000,01206000,119,AV RIO BRANCO,1,1331.20000000,462.910000000,REP00174,6,6,6,0.40
1126,217494,120.110000000,0,SAO PAULO,REPUBLICA,CENTRO,,AV,,,RIO BRANCO,0,0,362,480,0,1206,1206,01206000,01206000,120,AV RIO BRANCO,1,1333.05000000,480.750000000,REP00191,6,6,6,0.40
1127,217495,91.2700000000,0,SAO PAULO,REPUBLICA,CENTRO,,AV,,,RIO BRANCO,483,573,0,0,0,1205,1206,01205000,01206000,91,AV RIO BRANCO,1,1450.28000000,537.660000000,REP00240,6,6,6,0.40
1128,217496,21.4600000000,0,SAO PAULO,REPUBLICA,CENTRO,,R,,DOS,GUSMOES,277,289,278,290,0,1212,1212,01212000,01212000,21,R DOS GUSMOES,0,1541.33000000,604.500000000,REP00303,6,6,6,0.40
1129,217497,91.4400000000,0,SAO PAULO,REPUBLICA,CENTRO,,AV,,,RIO BRANCO,0,0,482,572,0,1206,1206,01206000,01206000,91,AV RIO BRANCO,1,1452.50000000,552.840000000,REP00258,6,6,6,0.40
1130,217498,140.160000000,0,SAO PAULO,REPUBLICA,CENTRO,,R,,DOS,GUSMOES,291,433,292,432,0,1212,1212,01212000,01212000,140,R DOS GUSMOES,0,1543.67000000,618.660000000,REP00315,6,6,6,0.40
1131,217499,137.300000000,0,SAO PAULO,REPUBLICA,CENTRO,,R,,,AURORA,223,361,224,362,0,1209,1209,01209001,01209000,137,R AURORA,0,1333.05000000,480.750000000,REP00192,6,6,6,0.40
1132,217500,138.830000000,0,SAO PAULO,REPUBLICA,CENTRO,,R,,,VITORIA,399,537,398,538,0,1210,1210,01210001,01210000,138,R VITORIA,0,1452.50000000,552.840000000,REP00259,6,6,6,0.40
1133,217501,100.480000000,0,SAO PAULO,REPUBLICA,CENTRO,,R,,,SANTA EFIGENIA,455,551,456,552,0,1207,1207,01207001,01207000,100,R SANTA EFIGENIA,0,1470.87000000,659.980000000,REP00341,6,6,6,0.40
1134,217502,138.710000000,0,SAO PAULO,REPUBLICA,CENTRO,,R,GAL,,OSORIO,393,529,392,528,0,1213,1213,01213001,01213000,138,R GAL OSORIO,0,1640.36000000,694.480000000,REP00368,6,6,6,0.40
1135,217503,97.7400000000,0,SAO PAULO,REPUBLICA,CENTRO,,R,,,SANTA EFIGENIA,553,647,554,648,0,1207,1207,01207001,01207000,97,R SANTA EFIGENIA,0,1569.93000000,722.520000000,REP00386,6,6,6,0.40
1136,217504,131.410000000,0,SAO PAULO,REPUBLICA,CENTRO,,R,,,SANTA EFIGENIA,649,781,650,782,0,1207,1207,01207001,01207000,131,R SANTA EFIGENIA,0,1665.84000000,788.550000000,REP00423,5,5,5,0.40
1137,217505,48.9000000000,0,SAO PAULO,REPUBLICA,CENTRO,,AC,,,SEM NOME,0,0,0,0,0,0,0,,,48,AC SEM NOME,1,1195.69000000,906.030000000,REP00490,5,5,5,0.30
1138,217506,27.8000000000,0,SAO PAULO,SE,CENTRO,,AV,,,PRESTES MAIA,0,0,642,668,0,0,1031,,01031000,27,AV PRESTES MAIA,1,1197.83000000,1197.83000000,SEE00495,5,5,5,0.40
1139,217507,30.6500000000,0,SAO PAULO,REPUBLICA,CENTRO,,AV,SEN,,QUEIROS,0,0,464,490,0,1026,1026,01026001,01026000,30,AV SEN QUEIROS,1,1239.23000000,935.580000000,REP00504,7,7,7,0.19
1140,217508,13.5100000000,0,SAO PAULO,SE,CENTRO,,AV,,,PRESTES MAIA,0,0,670,684,0,0,1031,,01031000,13,AV PRESTES MAIA,1,1225.66000000,1225.66000000,SEE00504,6,6,6,0.40
1141,217509,41.5600000000,0,SAO PAULO,SE,CENTRO,,AV,SEN,,QUEIROS,419,457,0,0,0,1026,1026,01026001,01026001,41,AV SEN QUEIROS,1,1225.66000000,1225.66000000,SEE00505,5,5,5,0.40
1142,217510,503.890000000,0,SAO PAULO,SE,CENTRO,,TN,,,TOM JOBIM,0,0,0,0,0,0,0,,,503,TN TOM JOBIM,1,997.440000000,997.440000000,SEE00457,8,8,8,0.11
1143,217511,36.5400000000,0,SAO PAULO,REPUBLICA,CENTRO,,AC,,,SEM NOME,0,0,0,0,0,0,0,,,36,AC SEM NOME,1,1250.44000000,946.830000000,REP00510,6,6,6,0.13
1144,217512,58.4600000000,0,SAO PAULO,REPUBLICA,CENTRO,,AV,,,PRESTES MAIA,673,731,0,0,0,1031,0,01031001,,58,AV PRESTES MAIA,1,1258.97000000,946.830000000,REP00511,4,4,4,0.33
1145,217513,19.4900000000,0,SAO PAULO,SE,CENTRO,,AV,,,PRESTES MAIA,0,0,686,706,0,0,1031,,01031000,19,AV PRESTES MAIA,1,1239.23000000,1239.23000000,SEE00514,5,5,5,0.40
1146,217514,85.9800000000,0,SAO PAULO,SE,CENTRO,,AV,SEN,,QUEIROS,0,0,374,462,0,1026,1026,01026001,01026000,85,AV SEN QUEIROS,1,1239.23000000,1239.23000000,SEE00515,6,6,6,0.40
1147,217515,45.6600000000,0,SAO PAULO,SE,CENTRO,,AV,SEN,,QUEIROS,367,417,0,0,0,1026,1026,01026001,01026001,45,AV SEN QUEIROS,1,1226.42000000,1226.42000000,SEE00508,5,5,5,0.40
1148,217516,137.430000000,0,SAO PAULO,SE,CENTRO,,AV,,,PRESTES MAIA,0,0,708,844,0,0,1031,,01031000,137,AV PRESTES MAIA,1,1258.80000000,1258.80000000,SEE00519,4,4,4,0.33
1149,217517,79.8300000000,0,SAO PAULO,REPUBLICA,CENTRO,,AV,,,PRESTES MAIA,733,813,0,0,0,1031,0,01031001,,79,AV PRESTES MAIA,1,1317.32000000,984.450000000,REP00520,4,4,4,0.33
1150,217518,62.1900000000,0,SAO PAULO,SE,CENTRO,,R,,,WASHINGTON LUIS,1,65,2,66,0,1033,1033,01033010,01033010,62,R WASHINGTON LUIS,1,1396.46000000,1396.46000000,SEE00537,5,5,5,0.40
1151,217519,70.1500000000,0,SAO PAULO,SE,CENTRO,,R,,,FLORENCIO DE ABREU,623,697,624,696,0,1029,1030,01029001,01030001,70,R FLORENCIO DE ABREU,1,1329.47000000,1329.47000000,SEE00528,5,5,5,0.40
1152,217520,235.890000000,0,SAO PAULO,REPUBLICA,CENTRO,,R,BRG,,TOBIAS,599,833,600,832,0,1032,1032,01032001,01032001,235,R BRG TOBIAS,1,1400.10000000,985.480000000,REP00522,5,5,5,0.40
1153,217521,102.900000000,0,SAO PAULO,REPUBLICA,CENTRO,,AV,,,PRESTES MAIA,815,919,0,0,0,1031,0,01031001,,102,AV PRESTES MAIA,1,1397.07000000,1038.95000000,REP00540,4,4,4,0.33
1154,217522,102.000000000,0,SAO PAULO,SE,CENTRO,,AV,,,PRESTES MAIA,0,0,846,946,0,0,1031,,01031000,101,AV PRESTES MAIA,1,1396.46000000,1396.46000000,SEE00538,4,4,4,0.33
1155,217523,28.5400000000,0,SAO PAULO,SE,CENTRO,,AV,,,PRESTES MAIA,0,0,948,978,0,0,1031,,01031000,28,AV PRESTES MAIA,1,1498.26000000,1498.26000000,SEE00540,4,4,4,0.33
1156,217524,212.630000000,0,SAO PAULO,SE,CENTRO,,R,,,FLORENCIO DE ABREU,699,893,698,894,0,1029,1030,01029001,01030001,212,R FLORENCIO DE ABREU,1,1399.01000000,1399.01000000,SEE00539,5,5,5,0.40
1157,217525,142.230000000,0,SAO PAULO,REPUBLICA,CENTRO,,AV,,,PRESTES MAIA,921,1079,0,0,0,1031,0,01031001,,142,AV PRESTES MAIA,1,1498.94000000,1116.32000000,REP00561,2,2,2,1.00
1158,217526,110.120000000,0,SAO PAULO,SE,CENTRO,,AV,,,PRESTES MAIA,0,0,980,1080,0,0,1031,,01031000,110,AV PRESTES MAIA,0,1526.88000000,1526.88000000,SEE00541,2,2,2,1.00
1159,217527,145.310000000,0,SAO PAULO,SE,CENTRO,,AC,,,SEM NOME,0,0,0,0,0,0,0,,,145,AC SEM NOME,1,1526.88000000,1526.88000000,SEE00542,3,3,3,0.33
1160,217528,54.4300000000,0,SAO PAULO,SE,CENTRO,,VD,ENG,,ROMERO ZANDER,1,41,2,42,0,1101,1101,01101060,01101060,54,VD ENG ROMERO ZANDER,1,1611.31000000,1611.31000000,SEE00549,3,3,3,0.33
1161,217529,92.8100000000,0,SAO PAULO,SE,CENTRO,,LR,,,CONSTITUICAO,1,91,2,90,0,1030,1030,01030010,01030010,92,LR CONSTITUICAO,0,768.330000000,768.330000000,SEE00385,4,4,4,0.33
1162,217530,13.7000000000,0,SAO PAULO,SE,CENTRO,,R,,,VINTE E CINCO DE MARCO,711,725,712,726,0,1021,1021,01021200,01021100,13,R VINTE E CINCO DE MARCO,1,768.330000000,768.330000000,SEE00386,4,4,4,0.33
1163,217531,43.4600000000,0,SAO PAULO,SE,CENTRO,,R,,,VIRGILINA SALES,1,47,2,48,0,1023,1023,01023070,01023070,43,R VIRGILINA SALES,0,782.070000000,782.070000000,SEE00388,4,4,4,0.33
1164,217532,74.8700000000,0,SAO PAULO,SE,CENTRO,,R,,,VINTE E CINCO DE MARCO,727,795,728,794,0,1021,1021,01021200,01021100,74,R VINTE E CINCO DE MARCO,1,782.070000000,782.070000000,SEE00389,4,4,4,0.33
1165,217533,74.3900000000,0,SAO PAULO,SE,CENTRO,,R,CMR,,ABDO SCHAHIN,79,157,80,156,0,1023,1023,01023050,01023050,74,R CMR ABDO SCHAHIN,0,785.100000000,785.100000000,SEE00390,4,4,4,0.33
1166,217534,41.8800000000,0,SAO PAULO,SE,CENTRO,,R,,,LUCRECIA LEME,1,53,2,52,0,1023,1023,01023060,01023060,41,R LUCRECIA LEME,0,857.220000000,857.220000000,SEE00417,4,4,4,0.33
1167,217535,94.5100000000,0,SAO PAULO,SE,CENTRO,,R,,,VINTE E CINCO DE MARCO,797,885,796,886,0,1021,1021,01021200,01021100,94,R VINTE E CINCO DE MARCO,1,857.220000000,857.220000000,SEE00418,4,4,4,0.33
1168,217536,46.8600000000,0,SAO PAULO,SE,CENTRO,,R,CMR,,AFONSO KHERLAKIAN,1,59,2,60,0,1023,1023,01023040,01023040,46,R CMR AFONSO KHERLAKIAN,0,951.950000000,951.950000000,SEE00447,4,4,4,0.33
1169,217537,12.8800000000,0,SAO PAULO,REPUBLICA,CENTRO,,PC,,,ALFREDO ISSA,0,0,0,0,0,1033,1033,01033040,01033040,12,PC ALFREDO ISSA,0,1288.08000000,780.710000000,REP00419,6,6,6,0.40
1170,217538,10.6400000000,0,SAO PAULO,REPUBLICA,CENTRO,,AC,,,SEM NOME,0,0,0,0,0,0,0,,,10,AC SEM NOME,1,1315.12000000,799.000000000,REP00434,6,6,6,0.40
1171,217539,16.1100000000,0,SAO PAULO,REPUBLICA,CENTRO,,PC,,,ALFREDO ISSA,0,0,0,0,0,1033,1033,01033040,01033040,16,PC ALFREDO ISSA,0,1300.13000000,791.090000000,REP00425,6,6,6,0.47
1172,217540,92.2800000000,0,SAO PAULO,REPUBLICA,CENTRO,,R,GAL,,COUTO DE MAGALHAES,49,141,48,140,0,1212,1212,01212030,01212030,92,R GAL COUTO DE MAGALHAES,1,1337.27000000,774.530000000,REP00412,6,6,6,0.47
1173,217541,43.7600000000,0,SAO PAULO,REPUBLICA,CENTRO,,R,GAL,,COUTO DE MAGALHAES,1,47,2,46,0,1212,1212,01212030,01212030,43,R GAL COUTO DE MAGALHAES,1,1319.79000000,775.720000000,REP00415,5,5,5,0.40
1174,217542,94.1900000000,0,SAO PAULO,REPUBLICA,CENTRO,,AV,,,CASPER LIBERO,181,403,0,0,0,1033,0,01033001,,94,AV CASPER LIBERO,1,1319.79000000,799.000000000,REP00435,6,6,6,0.40
1175,217543,106.330000000,0,SAO PAULO,REPUBLICA,CENTRO,,R,,,WASHINGTON LUIS,273,383,274,384,0,1033,1033,01033010,01033010,106,R WASHINGTON LUIS,1,1408.01000000,808.090000000,REP00444,7,7,7,0.43
1176,217544,88.0300000000,0,SAO PAULO,REPUBLICA,CENTRO,,PC,,,ALFREDO ISSA,0,0,0,0,0,1033,1033,01033040,01033040,88,PC ALFREDO ISSA,0,1235.81000000,748.510000000,REP00394,4,4,4,0.50
