SEQ;LONG;LAT;LOCAL_ED;LOCALIZACA;REFERENCIA;DATA;MES;H_INICIO;H_FIM;DURACAO;DUR_H
98.000000;-46.565170;-23.523350;PTE DO TATUAPE DEP RICARDO IZAR;PTE DO TATUAPE DEP RICARDO IZAR;AV MORVAN DIAS DE FIGUEIREDO-MARGINALV PRUDENTE-MG;20/01/2019;1.000000;02:43:00;02:51:00;00:08:00;0.13
99.000000;-46.628770;-23.524070;R PAULINO GUIMARAES;R PAULINO GUIMAR├âES;R EDUARDO CHAVES-UNICO-SE;22/01/2019;1.000000;15:04:00;16:20:00;01:16:00;1.27
100.000000;-46.639840;-23.515905;AV OLAVO FONTOURA;AV OLAVO FONTOURA;ALTURA DO N 1209-STCV-ST;22/01/2019;1.000000;15:20:00;16:30:00;01:10:00;1.17
101.000000;-46.630950;-23.504010;R COMEN JOAQUIM MONTEIRO;R COMEN JOAQUIM MONTEIRO;AV BRAZ LEME-UNICO-ST;22/01/2019;1.000000;15:42:00;18:30:00;02:48:00;2.80
102.000000;-46.640349;-23.551349;R MARIA PAULA;R MARIA PAULA;R STO AMARO-UNICO-SE;22/01/2019;1.000000;15:42:00;16:57:00;01:15:00;1.25
103.000000;-46.627042;-23.543123;AV MERCURIO;AV MERCURIO;PC S VITO-UNICO-SE;22/01/2019;1.000000;15:56:00;18:55:00;02:59:00;2.98
104.000000;-46.692030;-23.603260;AV ENG LUIZ CARLOS BERRINI;AV ENG LUIZ CARLOS BERRINI;PC PROCOPIO FERREIRA-AMBOS - CORREDOR DE ONIBUS-MB;22/01/2019;1.000000;16:25:00;18:10:00;01:45:00;1.75
105.000000;-46.596891;-23.527593;MARGINAL TIETE;MARGINAL TIETE;PTE PRES JANIO QUADROS-CASTELO BA SENNA - CENTRAL-MO;22/01/2019;1.000000;16:27:00;21:00:00;04:33:00;4.55
106.000000;-46.624052;-23.513843;R CEL ANTONIO DE CARVALHO;R CEL ANTONIO DE CARVALHO;R URUPIARA-UNICO-ST;22/01/2019;1.000000;16:33:00;18:43:00;02:10:00;2.17
107.000000;-46.693457;-23.594522;MARGINAL PINHEIROS;MARGINAL PINHEIROS;PTE ENG ARY TORRES-INTERLAGOSCASTELO - EXP-PI;22/01/2019;1.000000;16:35:00;18:51:00;02:16:00;2.27
108.000000;-46.695420;-23.602330;R GUARARAPES;R GUARARAPES;AV DAS NACOES UNIDAS-BAIRROCENTRO-PI;22/01/2019;1.000000;16:56:00;17:51:00;00:55:00;0.92
109.000000;-46.630120;-23.519022;MARGINAL TIETE;MARGINAL TIETE;PTE DAS BANDEIRAS SEN ROMEU TUMA - A SENNA/CASTELO B - CENTRAL;22/01/2019;1.000000;17:14:00;18:52:00;01:38:00;1.63
110.000000;-46.649960;-23.537040;AV S JOAO;AV S JOAO;ALTURA DO N 1821-BAIRROCENTRO-SE;22/01/2019;1.000000;17:25:00;18:29:00;01:04:00;1.07
111.000000;-46.739858;-23.528302;R SEN JOAQUIM RIBEIRO DO VALLE;R. SEN JOAQUIM RIBEIRO DO VALLE LAPA;AV DR GASTAO VIDIGAL / AV DR GASTAO VIDIGAL - ├ÜNICO;22/01/2019;1.000000;18:54:00;21:00:00;02:06:00;2.10
112.000000;-46.750520;-23.406600;R FRANCIS DE CASTELNAU;R FRANCIS DE CASTELNAU;R BERNARDO JOS├âÔÇ░ DE LORENA-UNICO-PR;23/01/2019;1.000000;17:40:00;19:10:00;01:30:00;1.50
113.000000;-46.752910;-23.404400;PC INACIO DIAS;P├ç INACIO DIAS;AV COM FIORELLI PECCICACCO-UNICO-PR;23/01/2019;1.000000;18:00:00;19:10:00;01:10:00;1.17
114.000000;-46.609810;-23.489690;AV AL ATALIBA LEONEL;AV AL ATALIBA LEONEL;AV LUIZ DUMONT VILLARES-CENTROBAIRRO-MG;24/01/2019;1.000000;15:53:00;16:22:00;00:29:00;0.48
115.000000;-46.642490;-23.536600;AV RIO BRANCO;AV RIO BRANCO;AV DUQ DE CAXIAS-BAIRROCENTRO-SE;24/01/2019;1.000000;16:04:00;16:43:00;00:39:00;0.65
116.000000;-46.614764;-23.500831;AV LUIZ DUMONT VILLARES;AV LUIZ DUMONT VILLARES;R MARIA CANDIDA-AMBOS-MG;24/01/2019;1.000000;16:07:00;16:23:00;00:16:00;0.27
117.000000;-46.675160;-23.519230;AV MARQ DE SAO VICENTE;AV MARQ DE S├âO VICENTE;PC PASCOAL MARTINS-AMBOS-LA;24/01/2019;1.000000;16:21:00;17:27:00;01:06:00;1.10
118.000000;-46.638240;-23.550330;PC DA BANDEIRA;PC DA BANDEIRA;AV VINTE E TR├â┼áS DE MAIO-BAIRROCENTRO-SE;24/01/2019;1.000000;16:22:00;16:50:00;00:28:00;0.47
119.000000;-46.640456;-23.549091;AV NOVE DE JULHO;AV NOVE DE JULHO;PC DA BANDEIRA-AMBOS-SE;24/01/2019;1.000000;16:23:00;16:40:00;00:17:00;0.28
120.000000;-46.602840;-23.548280;AV ALCANTARA MACHADO;AV ALCANTARA MACHADO;R BRESSER-BAIRROCENTRO - EXP-MO;24/01/2019;1.000000;16:25:00;16:34:00;00:09:00;0.15
121.000000;-46.669230;-23.515480;AV PRES CASTELO BRANCO;AV PRES CASTELO BRANCO;PTE DAS BANDEIRAS SEN ROMEU TUMA - CASTELO B/A SENNA - LOCAL;24/01/2019;1.000000;16:29:00;17:13:00;00:44:00;0.73
122.000000;-46.638910;-23.549810;PC DA BANDEIRA;PC DA BANDEIRA;ALTURA DO NUMERO 0-CENTROBAIRRO-SE;24/01/2019;1.000000;16:32:00;16:40:00;00:08:00;0.13
123.000000;-46.676030;-23.518820;AV MARQ DE SAO VICENTE;AV MARQ DE SAO VICENTE;ALTURA DO NUMERO 1612-AMBOS-LA;24/01/2019;1.000000;16:34:00;17:15:00;00:41:00;0.68
124.000000;-46.787140;-23.584650;ROD RAPOSO TAVARES;ROD RAPOSO TAVARES;KM 16-AMBOS-BT;24/01/2019;1.000000;16:35:00;18:30:00;01:55:00;1.92
125.000000;-46.682273;-23.526397;AV POMPEIA;AV POMPEIA;R PALESTRA ITALIA-AMBOS-LA;24/01/2019;1.000000;16:36:00;16:45:00;00:09:00;0.15
126.000000;-46.629060;-23.558240;R TEIXEIRA LEITE;R TEIXEIRA LEITE;VD DO GLICERIO-CENTROBAIRRO-SE;24/01/2019;1.000000;16:38:00;17:45:00;01:07:00;1.12
127.000000;-46.750520;-23.406600;R BERNARDO JOSE DE LORENA;R BERNARDO JOSE DE LORENA;R FRANCIS DE CASTELNAU-AMBOS-PR;24/01/2019;1.000000;16:42:00;18:14:00;01:32:00;1.53
128.000000;-46.641155;-23.538239;AV RIO BRANCO;AV RIO BRANCO;R DOS GUSMOES-BAIRROCENTRO-SE;24/01/2019;1.000000;16:45:00;18:19:00;01:34:00;1.57
129.000000;-46.607900;-23.568520;R PRES BATISTA PEREIRA;R PRES BATISTA PEREIRA;AV DO ESTADO-UNICO-IP;24/01/2019;1.000000;16:46:00;17:17:00;00:31:00;0.52
130.000000;-46.592625;-23.544233;AV ALCANTARA MACHADO;AV ALCANTARA MACHADO;R SILVA JARDIM-BAIRROCENTRO-MO;24/01/2019;1.000000;16:49:00;17:09:00;00:20:00;0.33
131.000000;-46.660470;-23.516570;AV PRES CASTELO BRANCO;AV PRES CASTELO BRANCO;PTE DA CASA VERDE-JORN WALTER ABRAHAO-CASTELO BA SENNA - TRANSPOSICAO CENTRAL P LOCAL-LA;24/01/2019;1.000000;16:51:00;17:21:00;00:30:00;0.50
132.000000;-46.630781;-23.524646;AV SANTOS DUMONT;AV SANTOS DUMONT;AV DO ESTADO-AEROPORTOSANTANA-SE;24/01/2019;1.000000;16:52:00;18:28:00;01:36:00;1.60
133.000000;-46.628561;-23.557195;R TEIXEIRA LEITE;R TEIXEIRA LEITE;R S PAULO-CENTROBAIRRO-SE;24/01/2019;1.000000;17:06:00;17:42:00;00:36:00;0.60
134.000000;-46.598964;-23.538101;AV CELSO GARCIA;AV CELSO GARCIA;R SALDANHA MARINHO-CENTROBAIRRO-MO;24/01/2019;1.000000;17:22:00;18:49:00;01:27:00;1.45
135.000000;-46.782132;-23.578632;R DOS PIEMONTESES;R DOS PIEMONTESES;ALTURA DO N├ÜMERO 160: JUNTO DA ROTAT├ôRIA ACESSO PARA RAPOSO - AMBOS;24/01/2019;1.000000;17:33:00;18:30:00;00:57:00;0.95
136.000000;-46.627557;-23.549089;AV DO ESTADO;AV DO ESTADO;VD VINTE E CINCO DE MARCO-SANTANAIPIRANGA-SE;25/01/2019;1.000000;00:55:00;01:16:00;00:21:00;0.35
137.000000;-46.644970;-23.533030;AV RIO BRANCO;AV RIO BRANCO;AV RUDGE-BAIRROCENTRO-PI;25/01/2019;1.000000;17:01:00;20:22:00;03:21:00;3.35
138.000000;-46.589140;-23.585890;AV PROF LUIZ IGNACIO ANHAIA MELLO;AV PROF LUIZ IGNACIO ANHAIA MELLO;VD GRANDE SAO PAULO VER M O SALA-AMBAS-VP;25/01/2019;1.000000;17:11:00;17:32:00;00:21:00;0.35
139.000000;-46.665577;-23.607283;AV ARATAS;AV ARATAS;AV IBIRAPUERA-UNICO-MG;25/01/2019;1.000000;17:16:00;18:27:00;01:11:00;1.18
140.000000;-46.630120;-23.519022;MARGINAL TIETE;MARGINAL TIETE;PTE DAS BANDEIRAS SEN ROMEU TUMA - A SENNA/CASTELO B - CENTRAL;25/01/2019;1.000000;17:17:00;18:33:00;01:16:00;1.27
141.000000;-46.668530;-23.610470;AV IBIRAPUERA;AV IBIRAPUERA;AV DOS IMARES-BAIRROCENTRO-MG;25/01/2019;1.000000;17:20:00;21:26:00;04:06:00;4.10
142.000000;-46.677950;-23.620990;AV VER JOSE DINIZ;AV VER JOSE DINIZ;ALTURA DO NUMERO 2990-AMBOS-SA;25/01/2019;1.000000;17:25:00;18:17:00;00:52:00;0.87
143.000000;-46.692700;-23.636610;R AMERICO BRASILIENSE;R AMERICO BRASILIENSE;ALTURA DO NUMERO 482-AMBOS-SA;25/01/2019;1.000000;17:30:00;19:34:00;02:04:00;2.07
144.000000;-46.725090;-23.550660;AV DRA RUTH CARDOSO;AV DRA RUTH CARDOSO;PTE JAGUARE-HIRANT SANAZAR-CENTROBAIRRO - LOCAL-LA;25/01/2019;1.000000;17:34:00;18:24:00;00:50:00;0.83
145.000000;-46.665577;-23.607283;AV IBIRAPUERA;AV IBIRAPUERA;AV ARATAS-BAIRROCENTRO-MG;25/01/2019;1.000000;17:38:00;18:26:00;00:48:00;0.80
146.000000;-46.750520;-23.406600;R BERNARDO JOSE DE LORENA;R BERNARDO JOSE DE LORENA;R FRANCIS DE CASTELNAU-AMBOS-PR;25/01/2019;1.000000;18:02:00;19:30:00;01:28:00;1.47
147.000000;-46.555270;-23.526710;AV AIRTON PRETINI;AV AIRTON PRETINI;ALTURA DO NUMERO 320-CENTROBAIRRO-PE;25/01/2019;1.000000;18:29:00;19:07:00;00:38:00;0.63
148.000000;-46.627557;-23.549089;AV DO ESTADO;AV DO ESTADO;VD VINTE E CINCO DE MARCO-SANTANAIPIRANGA-SE;25/01/2019;1.000000;22:54:00;22:30:00;23:36:00;23.60
149.000000;-46.721801;-23.638720;AV DAS NACOES UNIDAS;AV DAS NACOES UNIDAS;R DR RUBENS GOMES BUENO-INTERLAGOSCASTELO - LOCAL-SA;26/01/2019;1.000000;18:14:00;19:47:00;01:33:00;1.55
150.000000;-46.695980;-23.623650;AV ROQUE PETRONI JUNIOR;AV ROQUE PETRONI JUNIOR;R BACAETAVA-MARGINALDIADEMA-SA;26/01/2019;1.000000;18:43:00;23:26:00;04:43:00;4.72
151.000000;-46.664089;-23.605695;AV IBIRAPUERA;AV IBIRAPUERA;AV JANDIRA-BAIRROCENTRO-MG;26/01/2019;1.000000;18:45:00;22:36:00;03:51:00;3.85
152.000000;-46.662348;-23.638027;AV JORN ROBERTO MARINHO;AV JORN ROBERTO MARINHO;AV DR LINO DE MORAES LEME-MARGINALAEROPORTO-SA;26/01/2019;1.000000;18:52:00;20:04:00;01:12:00;1.20
153.000000;-46.665577;-23.607283;AV ARATAS;AV ARATAS;AV IBIRAPUERA-AMBOS-MG;26/01/2019;1.000000;18:57:00;22:32:00;03:35:00;3.58
154.000000;-46.687470;-23.626336;AV SANTO AMARO;AV SANTO AMARO;AV ROQUE PETRONI JUNIOR-AMBOS-SA;26/01/2019;1.000000;19:03:00;19:49:00;00:46:00;0.77
155.000000;-46.679410;-23.604460;AV DOS BANDEIRANTES;AV DOS BANDEIRANTES;R CABO VERDE-AMBOS-PI;26/01/2019;1.000000;19:09:00;19:40:00;00:31:00;0.52
156.000000;-46.669970;-23.613360;AV DOS BANDEIRANTES;AV DOS BANDEIRANTES;7 AV IBIRAPUERA-AMBOS-MG;26/01/2019;1.000000;19:12:00;19:41:00;00:29:00;0.48
157.000000;-46.665687;-23.607188;AV IBIRAPUERA;AV IBIRAPUERA;AV ROUXINOL-AMBOS-MG;26/01/2019;1.000000;19:20:00;22:34:00;03:14:00;3.23
158.000000;-46.652550;-23.600100;AV PROF ASCENDINO REIS;AV PROF ASCENDINO REIS;ALTURA DO NUMERO 1130-AMBOS-MG;26/01/2019;1.000000;19:21:00;22:34:00;03:13:00;3.22
159.000000;-46.693734;-23.591748;AV MAGALHAES DE CASTRO;AV MAGALHAES DE CASTRO;PTE ENG ARY TORRES-CASTELOINTERLAGOS - LOCAL-BT;26/01/2019;1.000000;19:38:00;19:57:00;00:19:00;0.32
160.000000;-46.724740;-23.552860;AV ENG BILLINGS;AV ENG BILLINGS;R ALVARENGA-CASTELOINTERLAGOS-LA;26/01/2019;1.000000;19:41:00;20:57:00;01:16:00;1.27
161.000000;-46.724740;-23.552860;AV ENG BILLINGS;AV ENG BILLINGS;RAIA OLIMPICA-CASTELOINTERLAGOS-LA;26/01/2019;1.000000;19:44:00;20:58:00;01:14:00;1.23
162.000000;-46.726850;-23.649880;MARGINAL PINHEIROS;MARGINAL PINHEIROS;ACESSO PT ARY TORRES-CASTELOINTERLAGOS - EXP-LA;26/01/2019;1.000000;19:46:00;20:00:00;00:14:00;0.23
163.000000;-46.710400;-23.556360;MARGINAL PINHEIROS;MARGINAL PINHEIROS;PTE CIDADE UNIVERSITARIA - PREFEITO WILLIAM SALEM-CASTELOINTERLAGOS-BT;26/01/2019;1.000000;20:58:00;22:34:00;01:36:00;1.60
164.000000;-46.456550;-23.492330;AV GAL ASDRUBAL DA CUNHA;AV GAL ASDRUBAL DA CUNHA;R ENG JOSE CRUZ DE OLIVEIRA-BAIRROCENTRO-MO;29/01/2019;1.000000;17:37:00;18:01:00;00:24:00;0.40
165.000000;-46.649960;-23.537040;AV S JOAO;AV S JOAO;ALTURA DO NUMERO 1821-BAIRROCENTRO-SE;29/01/2019;1.000000;19:15:00;19:16:00;00:01:00;0.02
166.000000;-46.629470;-23.540356;R DA CANTAREIRA;R DA CANTAREIRA;AV MERCURIO-AMBOS-SE;30/01/2019;1.000000;16:59:00;18:00:00;01:01:00;1.02
167.000000;-46.630120;-23.519022;MARGINAL TIETE;MARGINAL TIETE;PTE DAS BANDEIRAS SEN ROMEU TUMA - CASTELO B/A SENNA - LOCAL;30/01/2019;1.000000;17:06:00;17:55:00;00:49:00;0.82
168.000000;-46.571500;-23.472690;AV EDU CHAVES;AV EDU CHAVES;AV SANATORIO-AMBOS-JT;30/01/2019;1.000000;17:10:00;18:11:00;01:01:00;1.02
169.000000;-46.608220;-23.487160;R MANUEL TAVEIRA;R MANUEL TAVEIRA;ALTURA DO N 100-UNICO-ST;30/01/2019;1.000000;17:10:00;18:22:00;01:12:00;1.20
170.000000;-46.624797;-23.504145;R DARZAN;R DARZAN;AV CRUZEIRO DO SUL-UNICO-ST;30/01/2019;1.000000;17:11:00;18:01:00;00:50:00;0.83
171.000000;-46.672639;-23.504115;AV NOSSA SENHORA DO O;AV NSRA DO O;AV PROF CELESTINO BOURROUL-CENTROBAIRRO-CV;30/01/2019;1.000000;17:12:00;18:02:00;00:50:00;0.83
172.000000;-46.681520;-23.506450;AV NOSSA SENHORA DO O;AV NSRA DO O;R NELSON FRANCISCO  R MANUEL PINTO DE CARVALHO-AMBOS-CV;30/01/2019;1.000000;17:13:00;18:04:00;00:51:00;0.85
173.000000;-46.609810;-23.489690;AV GAL ATALIBA LEONEL;AV GAL ATALIBA LEONEL;AV LUIZ DUMONT VILLARES-CENTROBAIRRO-MG;30/01/2019;1.000000;17:15:00;18:03:00;00:48:00;0.80
174.000000;-46.610590;-23.492520;R ESTEFANIA LOURO;R ESTEF├âÔÇÜNIA LOURO;R PAULO AVELAR-UNICO-ST;30/01/2019;1.000000;17:15:00;18:22:00;01:07:00;1.12
175.000000;-46.641640;-23.537950;AV RIO BRANCO;AV RIO BRANCO;ALTURA DO NUMERO 621-BAIRROCENTRO-SE;30/01/2019;1.000000;17:16:00;18:41:00;01:25:00;1.42
176.000000;-46.674654;-23.519358;PC PASCOAL MARTINS;PC PASCOAL MARTINS;AV MARQ DE SAO VICENTE-AMBOS-LA;30/01/2019;1.000000;17:16:00;17:28:00;00:12:00;0.20
177.000000;-46.614764;-23.500831;AV LUIZ DUMONT VILLARES;AV LUIZ DUMONT VILLARES;R MARIA CANDIDA-AMBOS-MG;30/01/2019;1.000000;17:17:00;18:13:00;00:56:00;0.93
178.000000;-46.675160;-23.519230;AV MARQ DE SAO VICENTE;AV MARQ DE SAO VICENTE;PC PASCOAL MARTINS-AMBOS-LA;30/01/2019;1.000000;17:17:00;19:46:00;02:29:00;2.48
179.000000;-46.642490;-23.536600;AV RIO BRANCO;AV RIO BRANCO;AV DUQ DE CAXIAS-AMBOS-SE;30/01/2019;1.000000;17:19:00;19:05:00;01:46:00;1.77
180.000000;-46.701560;-23.520680;R TRAJANO;R TRAJANO;PC MALVIN JONES-UNICO-LA;30/01/2019;1.000000;17:20:00;18:05:00;00:45:00;0.75
181.000000;-46.702129;-23.525813;R CORIOLANO;R CORIOLANO;R JEROAQUARA-UNICO-LA;30/01/2019;1.000000;17:21:00;19:09:00;01:48:00;1.80
182.000000;-46.653970;-23.516721;MARGINAL TIETE;MARGINAL TIETE;PTE DA CASA VERDE-JORN WALTER ABRAHAO-A SENNACASTELO B - EXP-CV;30/01/2019;1.000000;17:23:00;18:45:00;01:22:00;1.37
183.000000;-46.684720;-23.503920;AV ANTONIO MUNHOZ BONILHA;AV ANTONIO MUNHOZ BONILHA;AV NSRA DO O-AMBOS-CV;30/01/2019;1.000000;17:24:00;19:58:00;02:34:00;2.57
184.000000;-46.622460;-23.503920;R MAJ SAMPAIO;R MAJ SAMPAIO;R DR ZUQUIM  R JOVITA-AMBOS-ST;30/01/2019;1.000000;17:27:00;19:08:00;01:41:00;1.68
185.000000;-46.653434;-23.513786;AV BRAZ LEME;AV BRAZ LEME;R DR MELLO NOGUEIRA-BAIRRO CENTRO-CV;30/01/2019;1.000000;17:30:00;18:23:00;00:53:00;0.88
186.000000;-46.682273;-23.526397;R PALESTRA ITALIA;R PALESTRA ITALIA;AV POMPEIA-AMBOS-LA;30/01/2019;1.000000;17:30:00;17:57:00;00:27:00;0.45
187.000000;-46.666753;-23.515237;MARGINAL TIETE;MARGINAL TIETE;PTE DO LIMAO-ADHEMAR F DA SILVA-CASTELO BA SENNA - LOCAL-LA;30/01/2019;1.000000;17:41:00;18:26:00;00:45:00;0.75
188.000000;-46.652060;-23.515830;AV OLAVO FONTOURA;AV OLAVO FONTOURA;PTE DA CASA VERDE-JORN WALTER ABRAHAO-C VERDESANTANA-CV;30/01/2019;1.000000;18:02:00;18:45:00;00:43:00;0.72
189.000000;-46.636383;-23.539781;AV IPIRANGA;AV IPIRANGA;AV CASPER LIBERO-CENTROBAIRRO-SE;30/01/2019;1.000000;18:14:00;18:54:00;00:40:00;0.67
190.000000;-46.630293;-23.522908;AV SANTOS DUMONT;AV SANTOS DUMONT;R GUAPORE-AEROPORTOSANTANA-SE;30/01/2019;1.000000;18:21:00;19:08:00;00:47:00;0.78
191.000000;-46.667010;-23.518870;AV ORDEM E PROGRESSO;AV ORDEM E PROGRESSO;ALTURA DO NUMERO 247-AMBOS-LA;30/01/2019;1.000000;18:24:00;18:54:00;00:30:00;0.50
192.000000;-46.678120;-23.664850;AV INTERLAGOS;AV INTERLAGOS;ALTURA DO NUMERO 1329-AMBOS-AD;04/02/2019;2.000000;02:21:00;04:26:00;02:05:00;2.08
193.000000;-46.631062;-23.629371;AV AFFONSO DESCRAGNOLLE TAUNAY;AV AFFONSO DESCRAGNOLLE TAUNAY;VD MIN ALIOMAR BALEEIRO-IMIGRANTESMARGINAL-MG;04/02/2019;2.000000;02:38:00;02:50:00;00:12:00;0.20
194.000000;-46.627420;-23.619277;R RIBEIRO LACERDA;R RIBEIRO LACERDA;PC LEONOR KAUPA-A MORAISCURSINO-IP;04/02/2019;2.000000;02:38:00;03:38:00;01:00:00;1.00
195.000000;-46.627800;-23.620740;AV PROF ABRAAO DE MORAIS;AV PROF ABRAAO DE MORAIS;R RIBEIRO LACERDA  R ELISA SILVEIRA-S PAULOSANTOS-MG;04/02/2019;2.000000;02:47:00;04:02:00;01:15:00;1.25
196.000000;-46.602840;-23.548280;R BRESSER;R BRESSER;AV ALCANTARA MACHADO-CENTROBAIRRO-MO;04/02/2019;2.000000;02:53:00;04:26:00;01:33:00;1.55
197.000000;-46.707190;-23.663170;AV VITOR MANZINI;AV VITOR MANZINI;ELIAS ANTONIO ZOGBI-CENTROBAIRRO-SA;04/02/2019;2.000000;03:03:00;04:12:00;01:09:00;1.15
198.000000;-46.687451;-23.626249;AV SANTO AMARO;AV STO AMARO;AV ROQUE PETRONI JUNIOR-CENTROBAIRRO-SA;04/02/2019;2.000000;03:05:00;04:30:00;01:25:00;1.42
199.000000;-46.576920;-23.584330;R FALCHI GIANINI;R FALCHI GIANINI;AV PROF LUIZ IGN├â┬üCIO DE ANHAIA MELLO-UNICA-VP;04/02/2019;2.000000;03:13:00;04:30:00;01:17:00;1.28
200.000000;-46.593349;-23.544436;AV ALCANTARA MACHADO;AV ALCANTARA MACHADO;VD GUADALAJARA-CENTROBAIRRO-MO;04/02/2019;2.000000;03:14:00;03:32:00;00:18:00;0.30
201.000000;-46.627800;-23.620740;AV PROF ABRAAO DE MORAIS;AV PROF ABRAAO DE MORAIS;R RIBEIRO LACERDA  R JACOPO BELLINI-S PAULOSANTOS-MG;04/02/2019;2.000000;03:14:00;04:32:00;01:18:00;1.30
202.000000;-46.606710;-23.567850;R PRES COSTA PEREIRA;R PRES COSTA PEREIRA;R PRES BATISTA PEREIRA-UNICO-SE;04/02/2019;2.000000;03:14:00;04:26:00;01:12:00;1.20
203.000000;-46.700589;-23.738177;AV SEN TEOTONIO VILELA;AV SEN TEOTONIO VILELA;ALTURA 2926-INTERLAGOS-AD;04/02/2019;2.000000;03:21:00;04:30:00;01:09:00;1.15
204.000000;-46.596891;-23.527593;MARGINAL TIETE;MARGINAL TIETE;PTE PRES JANIO QUADROS-CASTELO BA SENNA - CENTRAL-MO;04/02/2019;2.000000;03:23:00;10:01:00;06:38:00;6.63
205.000000;-46.706049;-23.662049;AV VITOR MANZINI;AV VITOR MANZINI;AV DR ANTONIO JOAO ABDALLA - BAIRRO/CENTRO;04/02/2019;2.000000;03:26:00;04:35:00;01:09:00;1.15
206.000000;-46.612543;-23.508076;R CEL MARQUES RIBEIRO;R CEL MARQUES RIBEIRO;R GALATEA-AMBOS-MG;04/02/2019;2.000000;03:26:00;14:00:00;10:34:00;10.57
207.000000;-46.691575;-23.625838;AV ROQUE PETRONI JUNIOR;AV ROQUE PETRONI JUNIOR;R CANCIONEIRO POPULAR-AMBOS-SA;04/02/2019;2.000000;03:39:00;04:30:00;00:51:00;0.85
208.000000;-46.630781;-23.524646;AV SANTOS DUMONT;AV SANTOS DUMONT;AV DO ESTADO-AEROPORTOSANTANA-SE;04/02/2019;2.000000;03:53:00;09:50:00;05:57:00;5.95
209.000000;-46.666753;-23.515237;MARGINAL TIETE;MARGINAL TIETE;PTE DO LIMAO-ADHEMAR F DA SILVA-A SENNACASTELO B - CENTRAL-CV;04/02/2019;2.000000;03:56:00;10:01:00;06:05:00;6.08
210.000000;-46.693854;-23.681564;AV DAS NACOES UNIDAS;AV DAS NACOES UNIDAS;R JAIME DE OLIVEIRA SOUZA-CASTELOINTERLAGOS-SA;04/02/2019;2.000000;03:58:00;04:58:00;01:00:00;1.00
211.000000;-46.692260;-23.684440;AV INTERLAGOS;AV INTERLAGOS;AC A AV DAS NACOES UNIDAS-AMBOS-SA;04/02/2019;2.000000;04:05:00;04:42:00;00:37:00;0.62
212.000000;-46.684077;-23.526943;R BR DO BANANAL;R BR DO BANANAL;R VENANCIO AIRES-UNICO-LA;04/02/2019;2.000000;04:23:00;03:12:00;22:49:00;22.82
213.000000;-46.630293;-23.522908;AV SANTOS DUMONT;AV SANTOS DUMONT;R GUAPORE-AEROPORTOSANTANA - LOCAL-SE;04/02/2019;2.000000;04:54:00;09:37:00;04:43:00;4.72
214.000000;-46.486065;-23.538612;R DR LUIZ AYRES;R. DR LUIZ AYRES (PENHA);ALTURA DO N├ÜMERO 1 100M APOS AV AGUIA DE HAIA - BAIRRO/CENTRO;04/02/2019;2.000000;05:06:00;16:40:00;11:34:00;11.57
215.000000;-46.693457;-23.594522;MARGINAL PINHEIROS;MARGINAL PINHEIROS;PTE ENG ARY TORRES-INTERLAGOSCASTELO - LOCAL-PI;04/02/2019;2.000000;05:12:00;11:18:00;06:06:00;6.10
216.000000;-46.598964;-23.538101;AV CELSO GARCIA;AV CELSO GARCIA;R SALDANHA MARINHO-BAIRROCENTRO-MO;04/02/2019;2.000000;05:13:00;10:22:00;05:09:00;5.15
217.000000;-46.696939;-23.606507;AV DAS NACOES UNIDAS;AV DAS NACOES UNIDAS;R FLORIDA-INTERLAGOSCASTELO - LOCAL-PI;04/02/2019;2.000000;05:58:00;09:22:00;03:24:00;3.40
218.000000;-46.457200;-23.528865;AV JACU PESSEGO;AV. JACU PESSEGO N TRABALHADORES;R MONTANHAS - MAUA/A SENNA;04/02/2019;2.000000;06:15:00;09:22:00;03:07:00;3.12
219.000000;-46.591215;-23.586921;AV PROF LUIZ IGNACIO ANHAIA MELLO;AV PROF LUIZ IGNACIO ANHAIA MELLO;VD GRANDE SAO PAULO-SAPOPEMBAV PRUDENTE-VP;04/02/2019;2.000000;06:40:00;12:42:00;06:02:00;6.03
220.000000;-46.565170;-23.523350;AV MORVAN DIAS DE FIGUEIREDO;AV MORVAN DIAS DE FIGUEIREDO;PTE DAS BANDEIRAS SEN ROMEU TUMA-A SENNACASTELO B - CENTRAL-ST;04/02/2019;2.000000;06:46:00;11:16:00;04:30:00;4.50
221.000000;-46.669230;-23.515480;AV PRES CASTELO BRANCO;AV. PRES CASTELO BRANCO (SE);PTE DAS BANDEIRAS SEN ROMEU TUMA - CASTELO B/A SENNA - LOCAL;04/02/2019;2.000000;06:49:00;11:11:00;04:22:00;4.37
222.000000;-46.669230;-23.515480;AV PRES CASTELO BRANCO;AV. PRES CASTELO BRANCO (SE);PTE DAS BANDEIRAS SEN ROMEU TUMA - CASTELO B/A SENNA - CENTRAL;04/02/2019;2.000000;06:52:00;11:12:00;04:20:00;4.33
223.000000;-46.704846;-23.572483;AV VITAL BRASIL;AV VITAL BRASIL;PC JORGE DE LIMA-BAIRROCENTRO-BT;04/02/2019;2.000000;06:56:00;08:34:00;01:38:00;1.63
224.000000;-46.629691;-23.629153;VD MIN ALIOMAR BALEEIRO;VD MIN ALIOMAR BALEEIRO;AV PROF ABRAAO DE MORAIS-ANCHIETAIMIGRANTES - LOCAL-MG;04/02/2019;2.000000;06:59:00;14:08:00;07:09:00;7.15
