u,v,key,osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,from,to,grade,grade_abs,flood_count,flood_any,flood_duration_h,Mean Shortest Path Length,Closeness,Eigenvector,bet,Degree,Subgraph Centrality,Pagerank,junction,ref,bridge,tunnel,access,width,elevation,highway_code
165461352,165461761,0,16257589,True,2.0,Rua Peixoto Gomide,residential,40.0,False,120.13499999999999,"LINESTRING (-46.6555509 -23.5560299, -46.6555477 -23.5567916, -46.6555189 -23.557034, -46.6555046 -23.5571077)",165461352,165461761,0.075,0.075,0,False,0.0,25.289648840945606,0.039537331990162176,1.463644694073128e-07,0.0026732655690571254,5,10.111038212726235,0.0001254860062904641,,,,,,,810.5,6
165461352,444959643,0,724045480,True,1.0,Rua Herculano de Freitas,residential,,False,136.132,"LINESTRING (-46.6542748 -23.5556688, -46.6543952 -23.555704, -46.6545442 -23.5557476, -46.6550791 -23.5559008, -46.6554618 -23.5560058, -46.6555509 -23.5560299)",444959643,165461352,-0.088,0.088,0,False,0.0,25.952719761303648,0.038527185255934064,4.7934099799927936e-08,0.024518185823086916,5,10.803586920624019,0.00012417410009365914,,,,,,,800.0,6
165461352,444959738,0,16257589,True,2.0,Rua Peixoto Gomide,residential,40.0,False,65.432,"LINESTRING (-46.6554413 -23.5554501, -46.6555256 -23.5558937, -46.6555305 -23.5559198, -46.6555509 -23.5560299)",444959738,165461352,-0.061,0.061,0,False,0.0,25.49931145283452,0.03921224476937547,4.92250130637982e-08,0.002432284511754625,5,11.419559063965936,0.00012119242098443118,,,,,,,804.0,6
165461352,1727245143,0,169037837,True,1.0,Rua Barbosa Rodrigues,residential,30.0,False,77.019,"LINESTRING (-46.6561079 -23.5555652, -46.6560376 -23.5556295, -46.6556424 -23.5559797, -46.6555509 -23.5560299)",1727245143,165461352,-0.026,0.026,0,False,0.0,25.38558641266927,0.03938791193888161,4.769063741890299e-08,0.02478459957295739,5,10.764004916707316,0.00012078024208330145,,,,,,6,805.0,6
165461760,8731915391,0,16257527,False,1.0,Rua Antônio Carlos,residential,,True,83.269,"LINESTRING (-46.6560673 -23.557839, -46.6555194 -23.5582213, -46.6554135 -23.5582878)",8731915391,165461760,0.096,0.096,0,False,0.0,25.492196465457884,0.03922318908431208,2.914332133870754e-08,0.003347420778736456,4,6.255357786580651,0.00010888724180975537,,,,,,,814.0,6
165461760,1735978065,0,"[72767353, 16257589, 72767357]",True,3.0,Rua Peixoto Gomide,residential,40.0,False,239.49400000000003,"LINESTRING (-46.6554135 -23.5582878, -46.655425 -23.5583351, -46.6554994 -23.5585256, -46.6556399 -23.5588853, -46.6556912 -23.5590168, -46.6559274 -23.5596217, -46.655975 -23.5597437, -46.6560368 -23.5598229, -46.6560858 -23.5598857, -46.6561656 -23.559968, -46.656403 -23.5602088)",165461760,1735978065,0.017,0.017,0,False,0.0,24.787009410144595,0.04033908349305999,3.61679932549766e-08,0.0029753102694064977,4,6.238145150312535,0.00010496348309848482,,,yes,,,,812.0,6
165461760,165461761,0,16257589,True,2.0,Rua Peixoto Gomide,residential,40.0,False,132.119,"LINESTRING (-46.6555046 -23.5571077, -46.6554907 -23.5572125, -46.655387 -23.5579955, -46.6553892 -23.5581101, -46.6553897 -23.5581332, -46.6554135 -23.5582878)",165461761,165461760,0.038,0.038,0,False,0.0,25.287353683727336,0.039540920518801564,1.355462658513577e-07,0.005652164114395244,4,6.19068367930175,0.00010774303964136971,,,,,,,812.5,6
165461761,444960266,0,425923715,True,2.0,Rua Barata Ribeiro,residential,,False,73.79199999999999,"LINESTRING (-46.6555046 -23.5571077, -46.6554234 -23.557089, -46.6551639 -23.5570244, -46.6548888 -23.5569547, -46.6548063 -23.5569327)",165461761,444960266,0.108,0.108,0,False,0.0,24.773353224695892,0.04036132020845397,6.493517254297576e-07,0.004177760419755259,4,6.18385561594815,0.00010980523465143496,,,,,,,819.0,6
165462605,457566852,0,38630652,True,1.0,Rua Carlos Comenale,residential,,False,156.79099999999997,"LINESTRING (-46.6554851 -23.5610614, -46.6554188 -23.5610869, -46.6554 -23.5610966, -46.6551904 -23.5612669, -46.6544209 -23.5619246, -46.6543736 -23.5619652, -46.6543397 -23.5619961)",165462605,457566852,0.281,0.281,0,False,0.0,23.518705531328894,0.04251446750788028,4.532456247005778e-08,0.009791460734251906,6,18.19884382560215,0.00013608080572835644,,,,,,,834.0,6
165462605,4657849094,0,471622252,True,1.0,Praça Geremia Lunardelli,residential,,False,26.141,"LINESTRING (-46.6554851 -23.5610614, -46.6554391 -23.5610434, -46.6553938 -23.5610166, -46.6553548 -23.5609903, -46.6553165 -23.56097, -46.6552633 -23.5609448)",165462605,4657849094,-0.191,0.191,0,False,0.0,22.90452145971999,0.043654491708001404,1.0814958147938812e-07,0.0024143431320965236,6,18.26590529993726,0.00013903729079270055,,,,,,,809.5,6
165462605,165462950,0,471622253,True,1.0,Praça Geremia Lunardelli,residential,,False,13.475999999999999,"LINESTRING (-46.6555649 -23.5609732, -46.6555603 -23.5609936, -46.6555491 -23.5610177, -46.6555371 -23.5610322, -46.655514 -23.5610467, -46.6554851 -23.5610614)",165462950,165462605,-0.223,0.223,0,False,0.0,23.614643103052558,0.04234174693115882,6.920024828124364e-08,0.002796211233872116,6,18.350246677612756,0.00013885306298310534,,,,,,,810.5,6
165462605,165463204,0,"[16257561, 1313069731, 471622246]",True,1.0,Praça Geremia Lunardelli,residential,40.0,False,120.84,"LINESTRING (-46.6564846 -23.5613513, -46.6563827 -23.5612578, -46.6561149 -23.5610139, -46.6560617 -23.5609889, -46.6560089 -23.5609733, -46.6559033 -23.5609725, -46.655688 -23.5609936, -46.6556656 -23.5610004, -46.6556407 -23.5610152, -46.6556077 -23.5610389, -46.65557 -23.5610607, -46.6555384 -23.5610688, -46.6554851 -23.5610614)",165463204,165462605,0.099,0.099,0,False,0.0,23.53201744319486,0.04249041734533644,4.687120648065551e-08,0.009953625625477414,6,18.31973191072354,0.00013481313265118817,,,,,,,818.0,6
165462605,12367203427,0,16257538,True,3.0,Rua Professor Otávio Mendes,residential,40.0,False,77.812,"LINESTRING (-46.6555262 -23.5617203, -46.6554433 -23.561633, -46.6554219 -23.561579, -46.6554165 -23.5615181, -46.6554196 -23.5614963, -46.6554324 -23.5614392, -46.6554991 -23.5611566, -46.6554851 -23.5610614)",12367203427,165462605,0.257,0.257,0,False,0.0,23.660087215974293,0.042260420809607416,4.2432905998355356e-08,0.0003547986517651233,4,13.702887207641096,9.483511224952503e-05,,,,,,,822.0,6
165462949,4657849094,0,471622245,True,1.0,Praça Geremia Lunardelli,residential,,False,32.308,"LINESTRING (-46.6555159 -23.5607906, -46.6554756 -23.5608454, -46.6554164 -23.5608932, -46.6553449 -23.5609323, -46.6552633 -23.5609448)",165462949,4657849094,0.093,0.093,0,False,0.0,23.078150103282074,0.043326056796765836,1.917827700025025e-07,0.00010160486585324857,4,7.006995092819134,0.00010438539503832964,,,,,,,805.5,6
165462949,165462950,0,471622247,True,1.0,Praça Geremia Lunardelli,residential,,False,21.098,"LINESTRING (-46.6555159 -23.5607906, -46.6555187 -23.5608492, -46.6555353 -23.5608993, -46.6555649 -23.5609732)",165462949,165462950,0.237,0.237,0,False,0.0,23.61510213449621,0.04234092389033054,1.5283343680128962e-07,0.001248971833041172,4,7.0216042977044575,0.0001042178073177993,,,,,,,806.5,6
165462949,8652139870,0,38630650,True,1.0,Rua Engenheiro Monlevade,residential,,False,202.216,"LINESTRING (-46.6547016 -23.5593434, -46.6548449 -23.5594939, -46.6550876 -23.5597149, -46.6554646 -23.5600573, -46.6555159 -23.5601038, -46.6555795 -23.5601603, -46.6556322 -23.5602361, -46.6556651 -23.560346, -46.6556557 -23.5604202, -46.6556304 -23.5605235, -46.6555886 -23.5606273, -46.6555184 -23.5607854, -46.6555159 -23.5607906)",8652139870,165462949,-0.064,0.064,0,False,0.0,23.65664448014689,0.042266570940701645,6.65889905767132e-07,0.001119038472990921,4,6.3436240226370115,0.00011008997406043994,,,,,,,797.5,6
165462950,1735978065,0,437180473,True,1.0,Rua Carlos Comenale,residential,,False,120.576,"LINESTRING (-46.656403 -23.5602088, -46.656323 -23.5602793, -46.6561752 -23.5604095, -46.6558579 -23.5606892, -46.6556621 -23.5608676, -46.6555649 -23.5609732)",1735978065,165462950,0.041,0.041,0,False,0.0,24.203350929538672,0.041311851613025585,4.396749442867653e-08,0.0015505129157159308,4,6.930307535649677,0.00010140415126799466,,,,,,,811.5,6
165463204,1953466375,0,"[1313069730, 423987650]",True,4.0,Avenida Paulista,primary,50.0,False,80.23100000000001,"LINESTRING (-46.6564846 -23.5613513, -46.6566733 -23.5611833, -46.6567379 -23.5611257, -46.6570112 -23.5608785, -46.6570468 -23.5608463)",165463204,1953466375,0.137,0.137,0,False,0.0,24.118774386045445,0.041456718576777955,1.8490999112341907e-08,0.030550077664140644,5,11.576080866351116,0.00011228622530868625,,,,,,,829.5,4
165467259,165467520,0,424210754,True,2.0,Rua Luís Coelho,residential,40.0,False,150.045,"LINESTRING (-46.6589655 -23.5569406, -46.6588472 -23.5570446, -46.6584881 -23.55736, -46.6584633 -23.5573843, -46.6580042 -23.5577853, -46.657965 -23.5578195, -46.6579027 -23.5578742)",165467520,165467259,0.007,0.007,0,False,0.0,26.1192334174891,0.03828156922360426,2.4749173596062325e-09,0.0002536344513771614,5,12.686455406303567,0.00010836010441282935,,,,,,,828.5,6
165467520,1953466357,0,"[943000091, 1313063054]",False,3.0,Rua Augusta,secondary,50.0,True,169.331,"LINESTRING (-46.6601165 -23.5580387, -46.6600254 -23.5579504, -46.659506 -23.5574562, -46.6590873 -23.5570567, -46.6590152 -23.556988, -46.6589655 -23.5569406)",1953466357,165467520,0.278,0.278,0,False,0.0,26.028230433784714,0.03841541378246109,3.013670745329279e-09,0.002634801769158529,6,17.82742386015779,0.00012378646953594967,,,,,,,852.5,7
165467520,2006973647,0,424210754,True,2.0,Rua Luís Coelho,residential,40.0,False,121.538,"LINESTRING (-46.6598277 -23.5561856, -46.659712 -23.5562868, -46.6594056 -23.5565553, -46.6590497 -23.5568673, -46.6590083 -23.5569035, -46.6589655 -23.5569406)",2006973647,165467520,0.008,0.008,0,False,0.0,26.39430801009869,0.03788260869565217,2.846458837368969e-09,0.00022071044589931196,6,18.090559918881006,0.00012307286600186798,,,,,,,829.5,6
165467521,444959760,0,186496570,True,3.0,Rua Bela Cintra,residential,40.0,False,105.465,"LINESTRING (-46.6607142 -23.5554089, -46.6606577 -23.5553601, -46.6600605 -23.5548449, -46.6599608 -23.5547588)",165467521,444959760,-0.028,0.028,0,False,0.0,26.853798485196236,0.03723440624946582,3.0284971415316545e-09,0.006624649844073672,5,12.460034830438428,0.00010651868041742108,,,,,,,826.5,6
165467521,2006973647,0,424210754,True,2.0,Rua Luís Coelho,residential,40.0,False,124.99599999999998,"LINESTRING (-46.6607142 -23.5554089, -46.6606188 -23.5554924, -46.6599283 -23.5560974, -46.6598277 -23.5561856)",165467521,2006973647,0.016,0.016,0,False,0.0,26.970507229745238,0.037073282813025216,2.043037582725702e-09,0.00011381759446262294,5,12.470915958618042,0.000106348918881334,,,,,,,829.0,6
165473552,466123951,0,16257975,True,2.0,Rua Heitor Penteado,primary,50.0,False,75.739,"LINESTRING (-46.6844007 -23.549293, -46.6846257 -23.5491034, -46.6849186 -23.5488056)",165473552,466123951,-0.026,0.026,0,False,0.0,42.22871241680055,0.023677852932624237,-4.9487606990400174e-18,0.0003610938726977905,3,3.9931232949353435,0.00010192989605896401,,,,,,,797.0,4
165473552,466123612,0,39053433,True,1.0,Rua Macaubal,residential,,False,54.846,"LINESTRING (-46.6844007 -23.549293, -46.6843636 -23.5492469, -46.6840938 -23.5488879)",165473552,466123612,0.036,0.036,0,False,0.0,42.2257287124168,0.023679526028998112,-7.906996445232325e-18,0.00012250499934970366,4,5.881775008066862,0.00012350964640931418,,,,,,,799.0,6
165473552,5541595034,0,16257975,True,2.0,Rua Heitor Penteado,primary,50.0,False,11.261,"LINESTRING (-46.6843136 -23.5493553, -46.6844007 -23.549293)",5541595034,165473552,0.0,0.0,0,False,0.0,41.2342207941244,0.024248918080236003,2.79789813622197e-18,0.0008344944868343637,4,5.8664414264736,0.00012301778495313258,,,,,,,798.0,4
165475224,6612378077,0,438224045,True,2.0,Rua Miranda Montenegro,tertiary,30.0,False,30.667,"LINESTRING (-46.6843996 -23.5494414, -46.6844661 -23.5495012, -46.6846119 -23.5496368)",165475224,6612378077,0.033,0.033,0,False,0.0,41.97326141840716,0.023821957321157605,-1.4679939564637653e-18,0.0016944846184460296,4,6.012891315288613,0.0001159328200973954,,,,,,,797.5,9
165475224,887130255,0,708513321,True,3.0,Rua Heitor Penteado,primary,50.0,False,157.041,"LINESTRING (-46.6843996 -23.5494414, -46.6842131 -23.5495627, -46.6841032 -23.5496079, -46.6839784 -23.5496472, -46.6838434 -23.5496701, -46.6831804 -23.5497148, -46.682923 -23.5497192)",165475224,887130255,0.057,0.057,0,False,0.0,41.57596970392472,0.024049595217130886,6.956011547963514e-18,0.0013433371948218533,4,6.024463626870852,0.00011369279876989933,,,,,,,801.5,4
165475224,5541595034,0,578284118,True,1.0,Rua Miranda Montenegro,tertiary,30.0,False,12.981,"LINESTRING (-46.6843136 -23.5493553, -46.6843996 -23.5494414)",5541595034,165475224,0.077,0.077,0,False,0.0,41.215744778517326,0.02425978828023633,-4.1696429032802e-18,0.0008765465626645806,4,5.966905509080543,0.00011709263022676232,,,,,,,797.5,9
171921295,462038026,0,49733652,True,4.0,Avenida Cruzeiro do Sul,primary,50.0,False,17.251,"LINESTRING (-46.6248972 -23.51158, -46.6248943 -23.5114836, -46.6248936 -23.5114249)",171921295,462038026,0.116,0.116,1,True,3.77,37.75591002983705,0.026482880199389068,3.571687550259938e-18,0.0016855454047216421,5,11.629282447860584,0.00012056131379188927,,,,,,,730.0,4
171921295,2449978264,0,"[1340256379, 49733653]",True,3.0,Avenida Zaki Narchi,primary,50.0,False,33.814,"LINESTRING (-46.6248972 -23.51158, -46.6247956 -23.5115828, -46.6245657 -23.5115886)",171921295,2449978264,-0.148,0.148,0,False,0.0,37.755221482671566,0.02648336317131663,1.8044473177382097e-18,0.0023414444736962374,5,12.171336542187328,0.00012268242747193612,,,,,,,726.5,4
171921295,2063141212,0,237745081,True,3.0,Avenida Zaki Narchi,primary,50.0,False,22.951,"LINESTRING (-46.6251222 -23.5115742, -46.625033 -23.5115765, -46.6248972 -23.51158)",2063141212,171921295,0.218,0.218,0,False,0.0,36.78643562084003,0.0271808133966814,3.764742525579851e-18,0.004245371092572105,6,16.516450200541136,0.00013631207988240685,,,,,,,731.5,4
171921295,4917020234,0,"[1340256380, 237745070]",True,3.0,Avenida Cruzeiro do Sul,primary,50.0,False,26.352999999999998,"LINESTRING (-46.6249046 -23.5118169, -46.6248983 -23.511625, -46.6248972 -23.51158)",4917020234,171921295,0.0,0.0,1,True,6.7,37.67994032591233,0.026536274566535605,5.717443601052947e-18,0.0005293651282279846,5,12.121787458801322,0.00012252771134971182,,,,,,,729.0,4
171968211,3457861208,0,285514957,True,2.0,Rua Maria Marcolina,secondary,40.0,False,108.87,"LINESTRING (-46.61675 -23.5355464, -46.6168173 -23.5354274, -46.6170813 -23.5349756, -46.6172513 -23.5346819)",171968211,3457861208,-0.018,0.018,0,False,0.0,33.1072985999541,0.030201353913558892,9.239826695645511e-16,0.00067170007351559,5,10.430145465020798,0.00013524591839214256,,,,,,,739.0,7
171968211,461894979,0,285514958,True,3.0,Rua João Teodoro,secondary,50.0,False,107.13000000000001,"LINESTRING (-46.61675 -23.5355464, -46.6168447 -23.5355391, -46.6168983 -23.5355357, -46.6176826 -23.5354752, -46.6177972 -23.5354661)",171968211,461894979,-0.019,0.019,0,False,0.0,32.349896717925176,0.030908452377996217,3.498135787291403e-15,0.001980161744370467,6,15.368567427230413,0.00014510957363536434,,,,,,,739.0,7
171968211,4363507445,0,91925005,True,2.0,Rua João Teodoro,secondary,40.0,False,65.379,"LINESTRING (-46.61611 -23.5355838, -46.6166558 -23.5355506, -46.61675 -23.5355464)",4363507445,171968211,0.046,0.046,0,False,0.0,33.26084461785632,0.030061931788776374,9.498182425890076e-16,0.0008005632460072876,5,11.91014131181028,0.000135127321162359,,,,,,,741.5,7
171968211,7289324417,0,37431939,True,2.0,Rua Maria Marcolina,secondary,50.0,False,55.105000000000004,"LINESTRING (-46.6165338 -23.5360006, -46.6166362 -23.5357873, -46.6167069 -23.5356378, -46.6167177 -23.5356148, -46.61675 -23.5355464)",7289324417,171968211,0.073,0.073,0,False,0.0,33.21758090429194,0.030101085476994936,9.68833843073071e-16,0.00030065975174418534,5,11.794523903117454,0.00013207828536829967,,,,,,,742.0,7
171968212,461894949,0,38882841,True,2.0,Rua Barão de Ladário,secondary,50.0,False,61.24699999999999,"LINESTRING (-46.6189473 -23.5353765, -46.6189509 -23.5354682, -46.6189604 -23.5358054, -46.6189619 -23.535858, -46.6189639 -23.5359271)",171968212,461894949,0.163,0.163,0,False,0.0,30.58951113151251,0.032687192607960026,2.4348388270324146e-14,0.009188189712274409,5,11.546296923759797,0.00011537923708118314,,,,,,,736.0,7
171968212,461879276,0,237048477,True,3.0,Rua João Teodoro,secondary,50.0,False,152.035,"LINESTRING (-46.6189473 -23.5353765, -46.6190339 -23.5353697, -46.6190623 -23.5353675, -46.6197545 -23.5353132, -46.6203305 -23.5352644, -46.6204325 -23.5352532)",171968212,461879276,-0.039,0.039,0,False,0.0,30.58503557493688,0.032691975776495394,2.7302190621459138e-14,0.003523938773688444,6,15.869549537654716,0.0001369578057723963,,,,,,,728.0,7
171968212,461894979,0,958494801,True,3.0,Rua João Teodoro,secondary,50.0,False,117.67,"LINESTRING (-46.6177972 -23.5354661, -46.6178988 -23.5354582, -46.6188312 -23.5353856, -46.6189473 -23.5353765)",461894979,171968212,0.059,0.059,0,False,0.0,31.394422767959604,0.031849136056087815,1.160111295099517e-14,0.002953969470444756,6,15.415229307678356,0.00013669689762065668,,,,,,,734.5,7
171968212,2814556782,0,958494802,True,2.0,Rua Barão de Ladário,secondary,50.0,False,254.566,"LINESTRING (-46.6188553 -23.5330887, -46.6188594 -23.5331802, -46.6188771 -23.5335817, -46.6188827 -23.5337073, -46.6188989 -23.5340927, -46.6189383 -23.535129, -46.618944 -23.5352862, -46.6189473 -23.5353765)",2814556782,171968212,-0.016,0.016,0,False,0.0,31.270140004590314,0.031975720031707816,1.0718851713168579e-14,0.005138599990708254,5,10.758953899932436,0.00011861235377037649,,,,,,,729.0,7
171968213,461879263,0,"[351495129, 944352142]",False,3.0,Avenida Vautier,secondary,50.0,False,134.459,"LINESTRING (-46.6220076 -23.533874, -46.6220335 -23.5339598, -46.6222322 -23.5346066, -46.6222729 -23.5347529, -46.6223264 -23.5349357, -46.6223569 -23.53504)",461879263,171968213,0.112,0.112,0,False,0.0,29.446752352536148,0.033955705205398305,7.963854809772313e-14,2.6628784545182248e-05,6,16.54743545978922,0.0001327902488380071,,,,,,,735.5,7
171968213,461879447,0,928981786,True,3.0,Rua João Teodoro,secondary,50.0,False,109.342,"LINESTRING (-46.6223569 -23.53504, -46.6224488 -23.5350222, -46.6224758 -23.5350158, -46.6233895 -23.5347749)",171968213,461879447,-0.027,0.027,0,False,0.0,29.544870323617168,0.033842938932780224,1.1804228257780686e-13,0.00853499758830086,5,10.509227475233764,0.00012227748100429776,,,,,,,726.5,7
171968213,461879288,0,"[38881817, 942694754]",False,3.0,Rua Monsenhor Andrade,secondary,,True,106.49999999999999,"LINESTRING (-46.6223032 -23.5359965, -46.6223086 -23.5359187, -46.6223304 -23.5355215, -46.6223331 -23.5354739, -46.6223522 -23.5351249, -46.6223531 -23.5351096, -46.6223569 -23.53504)",461879288,171968213,0.085,0.085,0,False,0.0,28.755221482671562,0.03477230188408168,2.274165499665014e-13,0.000458103227270192,5,10.681960139612316,0.00011839153449633695,,,,,,,732.5,7
171968213,461879342,0,237048477,True,3.0,Rua João Teodoro,secondary,50.0,False,97.987,"LINESTRING (-46.6214028 -23.5351456, -46.622082 -23.5350757, -46.6222447 -23.5350572, -46.6223569 -23.53504)",461879342,171968213,0.02,0.02,0,False,0.0,29.589052100068855,0.03379240533821493,7.400339703347023e-14,0.00786820778711275,5,11.17219167022642,0.00011919019241947165,,,,,,,729.0,7
