Node,ms,mean_comm,vuln,betw,all_degree,in_degree,out_degree,e_mean,vuln_efi
0,7.791411042944786,94.86829839706078,0.003254112134497085,0.0,6,0,6,0.02720555514127151,0.0031869812969358667
1,8.205479452054794,74.81288149099774,0.003517793141652971,16.0,6,1,5,0.022684299444273227,0.0030532767598717586
2,7.937007874015748,60.768150051125495,0.003879138494587685,198.08333333333337,6,2,4,0.019780399514310393,0.0027318524926719353
3,9.1875,57.79378625005248,0.0027929128259654664,15.0,6,1,5,0.018960818323806077,0.0026650731548970327
4,9.32,48.3417172407145,0.002544252891260308,16.0,5,1,4,0.017764448686842384,0.002499150657094143
5,8.89655172413793,37.675735955254765,0.0028541336520629167,219.00000000000003,6,2,4,0.016630836955167184,0.004460666681850177
6,9.281818181818181,16.126696631962734,0.0020645771190789196,52.91666666666667,6,4,2,0.013468020673539022,0.001695300175124524
7,7.672,59.39540511282121,0.003413382064704174,88.68333333333334,6,1,5,0.02067578667207379,0.00254287215301728
8,8.385321100917432,24.140057781808054,0.003138371804301031,469.9166666666667,6,3,3,0.015492827900006117,0.006822296215840637
9,6.6310160427807485,147.27540049777178,0.005051747274594223,0.0,7,0,7,0.03303622325171547,0.0038700120279805813
10,6.795580110497237,101.20904507632974,0.004645561944092665,2.0,6,1,5,0.029804650094399702,0.0035719958911501165
11,6.393258426966292,100.81975731324516,0.006165986120533434,91.93333333333334,7,2,5,0.03156643341558897,0.004029679220419552
12,7.011560693641618,60.161289649885916,0.004838208267551206,5.0,6,3,3,0.026119281557545962,0.003204711138732614
13,6.488888888888889,61.42152784982115,0.002106842248386853,0.0,5,0,5,0.029556227142860846,0.003462349605554581
14,6.824561403508772,43.00253568446521,0.005020519619440363,99.30952380952381,7,5,2,0.025573051810675557,0.0033404746818635127
15,6.165680473372781,54.293661662164595,0.008078617266836813,431.5261904761905,8,5,3,0.029482341549173268,0.004367150210602238
16,6.120481927710843,51.23010466567452,0.004397757016931947,291.3357142857143,5,2,3,0.028216223637015724,0.003684447466803211
17,6.56140350877193,71.84100200229202,0.004095895421367552,173.68333333333334,6,1,5,0.030623872355453653,0.004025770928587238
18,7.266272189349112,22.850979577690687,0.0015897882819932128,77.0,3,2,1,0.02309823540531169,0.003768243770902921
19,6.266272189349112,52.77109229402614,0.0032435202586359197,69.96666666666667,4,1,3,0.028907075689253922,0.00341046855024654
20,6.1688311688311686,15.602591367373119,0.0017847782613673478,21.7,4,2,2,0.012745976978650233,0.0017489854718903586
21,6.309523809523809,57.64146416066973,0.003303706208597781,240.00000000000003,4,1,3,0.02835112723726587,0.006831678858339925
22,5.490909090909091,87.53493088882581,0.013899536922004834,1276.4,11,4,7,0.03419545251228424,0.017582012003807438
23,6.1571428571428575,13.3725303733007,0.0014055181298476835,42.2,4,3,1,0.01131910810128631,0.002071817109432299
24,5.246376811594203,29.16471138033646,0.0025677962328975574,152.03333333333333,4,2,2,0.013889246067463881,0.0034935148232367735
25,7.639175257731959,27.963080375212,0.001403595656045097,36.86904761904762,5,1,4,0.015470610705759218,0.00211950194432952
26,8.224719101123595,9.386831543567506,0.0017394150842292891,42.952380952380956,6,4,2,0.011493953882567742,0.0018992216958353758
27,7.402298850574713,15.213728829158995,0.0020673050774285117,667.2380952380953,4,3,1,0.012108083518974602,0.009167087051677741
28,7.247058823529412,25.513737468994922,0.0013331905734633696,96.53571428571428,3,1,2,0.013340617486657085,0.0019118229631631288
