osmid,y,x,highway,street_count,elevation,ref,geometry
1448778096,-23.5642183,-46.6225792,traffic_signals,3,751.0,,POINT (-46.6225792 -23.5642183)
1448778099,-23.5741136,-46.6177732,,3,785.0,,POINT (-46.6177732 -23.5741136)
1448778106,-23.5698437,-46.6177947,,4,757.0,,POINT (-46.6177947 -23.5698437)
1448778113,-23.5713183,-46.6180627,,1,764.0,,POINT (-46.6180627 -23.5713183)
1448778115,-23.5644784,-46.6210769,traffic_signals,4,746.0,,POINT (-46.6210769 -23.5644784)
1448778119,-23.5656612,-46.6199588,,4,757.0,,POINT (-46.6199588 -23.5656612)
1448778134,-23.5646691,-46.6197631,,3,750.0,,POINT (-46.6197631 -23.5646691)
1448778140,-23.5694901,-46.6212246,,3,778.0,,POINT (-46.6212246 -23.5694901)
1448778142,-23.563952,-46.6209658,,3,743.0,,POINT (-46.6209658 -23.563952)
1455144645,-23.570664,-46.6217312,,3,775.0,,POINT (-46.6217312 -23.570664)
1455144646,-23.5793103,-46.6205104,,3,787.0,,POINT (-46.6205104 -23.5793103)
1455144649,-23.5719109,-46.6219886,,3,776.0,,POINT (-46.6219886 -23.5719109)
1464768585,-23.5413755,-46.6419777,,3,767.0,,POINT (-46.6419777 -23.5413755)
1464772816,-23.5477225,-46.647818,,1,770.0,,POINT (-46.647818 -23.5477225)
1464772822,-23.5483626,-46.6471396,,3,777.0,,POINT (-46.6471396 -23.5483626)
1464773789,-23.5501542,-46.6467189,traffic_signals,3,766.0,,POINT (-46.6467189 -23.5501542)
1464773794,-23.5470751,-46.6464641,,3,766.0,,POINT (-46.6464641 -23.5470751)
1464773799,-23.5500033,-46.6462695,traffic_signals,3,774.0,,POINT (-46.6462695 -23.5500033)
1464773890,-23.5528657,-46.6492255,,3,763.0,,POINT (-46.6492255 -23.5528657)
1464773891,-23.5507052,-46.6459306,traffic_signals,4,759.0,,POINT (-46.6459306 -23.5507052)
1464773969,-23.5522091,-46.6474234,,3,746.0,,POINT (-46.6474234 -23.5522091)
1464775792,-23.5482467,-46.6431598,traffic_signals,4,781.0,,POINT (-46.6431598 -23.5482467)
1464776004,-23.5473017,-46.6452596,traffic_signals,4,777.0,,POINT (-46.6452596 -23.5473017)
1464777422,-23.5477296,-46.6473905,,3,769.0,,POINT (-46.6473905 -23.5477296)
1467722323,-23.5818854,-46.6194156,,3,762.0,,POINT (-46.6194156 -23.5818854)
1467722327,-23.5816623,-46.6188267,,4,766.0,,POINT (-46.6188267 -23.5816623)
1467722331,-23.5809881,-46.6217226,,3,769.0,,POINT (-46.6217226 -23.5809881)
1467728473,-23.5824874,-46.6209211,,3,772.0,,POINT (-46.6209211 -23.5824874)
1467728474,-23.5838335,-46.6218297,,1,768.0,,POINT (-46.6218297 -23.5838335)
1467728475,-23.5816698,-46.6201446,,3,758.0,,POINT (-46.6201446 -23.5816698)
1467728476,-23.5816616,-46.6197155,,1,759.0,,POINT (-46.6197155 -23.5816616)
1467728477,-23.5814945,-46.6209693,,1,762.0,,POINT (-46.6209693 -23.5814945)
1467728481,-23.5816729,-46.6204887,turning_circle,1,762.0,,POINT (-46.6204887 -23.5816729)
1467730305,-23.5857878,-46.6257593,,1,773.0,,POINT (-46.6257593 -23.5857878)
1468509771,-23.5869651,-46.6270057,,3,790.0,,POINT (-46.6270057 -23.5869651)
1468509777,-23.5632432,-46.6202595,traffic_signals,3,741.0,,POINT (-46.6202595 -23.5632432)
1468509778,-23.5667989,-46.6165494,,3,737.0,,POINT (-46.6165494 -23.5667989)
1468509780,-23.5834615,-46.6270881,,3,799.0,,POINT (-46.6270881 -23.5834615)
1468509784,-23.5679475,-46.6114727,traffic_signals,4,733.0,,POINT (-46.6114727 -23.5679475)
1468509786,-23.567938,-46.6115913,traffic_signals,4,734.0,,POINT (-46.6115913 -23.567938)
1468509790,-23.5678656,-46.6121168,,3,736.0,,POINT (-46.6121168 -23.5678656)
1468509792,-23.5672771,-46.6150406,,3,740.0,,POINT (-46.6150406 -23.5672771)
1468509794,-23.5635523,-46.6205916,,3,741.0,,POINT (-46.6205916 -23.5635523)
1468509796,-23.5839562,-46.6265342,,3,786.0,,POINT (-46.6265342 -23.5839562)
1468509798,-23.5671009,-46.6165243,,3,744.0,,POINT (-46.6165243 -23.5671009)
1477490862,-23.5443486,-46.6442142,,3,768.0,,POINT (-46.6442142 -23.5443486)
1477490864,-23.5444111,-46.6444382,,3,778.0,,POINT (-46.6444382 -23.5444111)
1477490865,-23.5465256,-46.6450377,,3,783.0,,POINT (-46.6450377 -23.5465256)
1477492964,-23.5473646,-46.6458212,,3,773.0,,POINT (-46.6458212 -23.5473646)
1477492965,-23.5486231,-46.6425632,traffic_signals,3,767.0,,POINT (-46.6425632 -23.5486231)
1477492972,-23.5495246,-46.6462995,,3,774.0,,POINT (-46.6462995 -23.5495246)
1477493799,-23.5494345,-46.6445797,,3,757.0,,POINT (-46.6445797 -23.5494345)
1477493804,-23.549517,-46.6442453,,4,755.0,,POINT (-46.6442453 -23.549517)
1477495376,-23.5429996,-46.6376081,,3,753.0,,POINT (-46.6376081 -23.5429996)
1477495382,-23.5435525,-46.638088,traffic_signals,3,747.0,,POINT (-46.638088 -23.5435525)
1489466088,-23.5829809,-46.6140852,,3,738.0,,POINT (-46.6140852 -23.5829809)
1489466091,-23.5821152,-46.6142683,,3,736.0,,POINT (-46.6142683 -23.5821152)
1489466094,-23.5817598,-46.6140412,,3,733.0,,POINT (-46.6140412 -23.5817598)
1489466095,-23.5819923,-46.6145049,,3,729.0,,POINT (-46.6145049 -23.5819923)
1489466097,-23.5822913,-46.6135823,,3,744.0,,POINT (-46.6135823 -23.5822913)
1489466100,-23.5816555,-46.6142915,,3,731.0,,POINT (-46.6142915 -23.5816555)
1489466102,-23.5813241,-46.6106738,,1,750.0,,POINT (-46.6106738 -23.5813241)
1489487196,-23.5850389,-46.6179936,,3,745.0,,POINT (-46.6179936 -23.5850389)
1489487198,-23.5856697,-46.618357,,3,742.0,,POINT (-46.618357 -23.5856697)
1489487202,-23.5855643,-46.6186704,,3,741.0,,POINT (-46.6186704 -23.5855643)
1489487215,-23.5846176,-46.6175803,,1,738.0,,POINT (-46.6175803 -23.5846176)
1489487226,-23.5859117,-46.6135038,,3,756.0,,POINT (-46.6135038 -23.5859117)
1489487227,-23.5856044,-46.6132193,,3,759.0,,POINT (-46.6132193 -23.5856044)
1489531955,-23.5863143,-46.6131315,,3,760.0,,POINT (-46.6131315 -23.5863143)
1490115239,-23.5207835,-46.657767,,3,727.0,,POINT (-46.657767 -23.5207835)
1490115459,-23.5167462,-46.6617519,,3,719.0,,POINT (-46.6617519 -23.5167462)
1492963067,-23.5578309,-46.6675575,,3,802.0,,POINT (-46.6675575 -23.5578309)
1492966025,-23.5569306,-46.6687659,,3,823.0,,POINT (-46.6687659 -23.5569306)
1492966026,-23.5572827,-46.6679172,,3,825.0,,POINT (-46.6679172 -23.5572827)
1492967721,-23.5552774,-46.6728673,,3,812.0,,POINT (-46.6728673 -23.5552774)
1492967723,-23.5564424,-46.6699826,,3,813.0,,POINT (-46.6699826 -23.5564424)
1492967733,-23.556083,-46.671433,,3,813.0,,POINT (-46.671433 -23.556083)
1492967734,-23.5565968,-46.6701498,,3,812.0,,POINT (-46.6701498 -23.5565968)
1492967735,-23.555446,-46.6729919,,3,812.0,,POINT (-46.6729919 -23.555446)
1492967737,-23.555774,-46.6722067,,3,814.0,,POINT (-46.6722067 -23.555774)
1539025070,-23.5425744,-46.6429884,traffic_signals,3,762.0,A-041,POINT (-46.6429884 -23.5425744)
1539025072,-23.5411116,-46.6443732,traffic_signals,4,763.0,,POINT (-46.6443732 -23.5411116)
1539025074,-23.540429,-46.6449932,,3,756.0,,POINT (-46.6449932 -23.540429)
1539025079,-23.5420498,-46.6434801,traffic_signals,4,771.0,,POINT (-46.6434801 -23.5420498)
1539033330,-23.5415006,-46.6457819,,3,755.0,,POINT (-46.6457819 -23.5415006)
1539033344,-23.541781,-46.6457834,,3,759.0,,POINT (-46.6457834 -23.541781)
1539033348,-23.5415,-46.6460761,,3,757.0,,POINT (-46.6460761 -23.5415)
1539033395,-23.5401284,-46.6451621,,3,750.0,,POINT (-46.6451621 -23.5401284)
1544694514,-23.5771854,-46.6452458,,3,802.0,,POINT (-46.6452458 -23.5771854)
1544694517,-23.5769898,-46.6450534,,3,805.0,,POINT (-46.6450534 -23.5769898)
1544706320,-23.5778564,-46.6399208,,3,818.0,,POINT (-46.6399208 -23.5778564)
1544706321,-23.5780844,-46.6406321,traffic_signals,4,820.0,,POINT (-46.6406321 -23.5780844)
1563686060,-23.5582873,-46.6184956,,1,732.0,,POINT (-46.6184956 -23.5582873)
1563686063,-23.5596285,-46.6190575,,3,737.0,,POINT (-46.6190575 -23.5596285)
1563710527,-23.5628574,-46.6222677,,3,756.0,,POINT (-46.6222677 -23.5628574)
1563710538,-23.5639115,-46.6225165,,3,755.0,,POINT (-46.6225165 -23.5639115)
1563749619,-23.5633305,-46.6299351,,3,754.0,,POINT (-46.6299351 -23.5633305)
1595394113,-23.5566229,-46.6700834,,3,813.0,,POINT (-46.6700834 -23.5566229)
1595406109,-23.5314992,-46.6387534,traffic_signals,4,741.0,,POINT (-46.6387534 -23.5314992)
1595406110,-23.5283601,-46.6428471,,4,746.0,,POINT (-46.6428471 -23.5283601)
1595406112,-23.5289579,-46.6380924,,4,736.0,,POINT (-46.6380924 -23.5289579)
1595406113,-23.5276984,-46.6376656,,4,728.0,,POINT (-46.6376656 -23.5276984)
1640461608,-23.5151044,-46.6418901,,3,721.0,,POINT (-46.6418901 -23.5151044)
1647221979,-23.5701008,-46.6438304,traffic_signals,3,842.0,,POINT (-46.6438304 -23.5701008)
1647221989,-23.5708997,-46.6411662,,3,807.0,,POINT (-46.6411662 -23.5708997)
1647222019,-23.5746589,-46.6406283,,3,820.0,,POINT (-46.6406283 -23.5746589)
1652403217,-23.5483225,-46.6623597,,3,797.0,,POINT (-46.6623597 -23.5483225)
1659499493,-23.546819,-46.6381541,,3,740.0,,POINT (-46.6381541 -23.546819)
1665039639,-23.5560917,-46.6381676,,3,752.0,,POINT (-46.6381676 -23.5560917)
1665039645,-23.5561115,-46.6367332,,3,769.0,,POINT (-46.6367332 -23.5561115)
1665298733,-23.5527525,-46.6332192,traffic_signals,3,757.0,,POINT (-46.6332192 -23.5527525)
1665298735,-23.5528075,-46.6332848,,3,757.0,,POINT (-46.6332848 -23.5528075)
1665298737,-23.5535256,-46.6343598,,3,785.0,,POINT (-46.6343598 -23.5535256)
1665298739,-23.5547115,-46.6376151,,3,742.0,,POINT (-46.6376151 -23.5547115)
1665298742,-23.5557592,-46.6393501,,3,765.0,,POINT (-46.6393501 -23.5557592)
1677800650,-23.5115426,-46.6288915,traffic_signals,4,715.0,,POINT (-46.6288915 -23.5115426)
1694009116,-23.5679488,-46.6181054,turning_circle,1,751.0,,POINT (-46.6181054 -23.5679488)
1698661770,-23.5224467,-46.6612611,traffic_signals,4,731.0,,POINT (-46.6612611 -23.5224467)
1698661788,-23.5230557,-46.6597556,,3,724.0,,POINT (-46.6597556 -23.5230557)
1698661796,-23.5237972,-46.6613375,,3,727.0,,POINT (-46.6613375 -23.5237972)
1698661797,-23.5239085,-46.6600534,,3,725.0,,POINT (-46.6600534 -23.5239085)
1698661800,-23.5242946,-46.6602049,,3,722.0,,POINT (-46.6602049 -23.5242946)
1698661804,-23.5243091,-46.659877,,3,724.0,,POINT (-46.659877 -23.5243091)
1698661805,-23.5251137,-46.6643047,,3,725.0,,POINT (-46.6643047 -23.5251137)
1700896685,-23.522345,-46.6591716,,3,722.0,,POINT (-46.6591716 -23.522345)
1700896749,-23.5249642,-46.6700211,,3,722.0,,POINT (-46.6700211 -23.5249642)
1700896833,-23.5258421,-46.6695598,,3,728.0,,POINT (-46.6695598 -23.5258421)
1707742228,-23.5565049,-46.6485576,,3,767.0,,POINT (-46.6485576 -23.5565049)
1709028277,-23.5135037,-46.6296329,,3,722.0,,POINT (-46.6296329 -23.5135037)
1713717341,-23.5832115,-46.6319993,,3,801.0,,POINT (-46.6319993 -23.5832115)
1713717345,-23.5833767,-46.6318683,,3,801.0,,POINT (-46.6318683 -23.5833767)
1727245143,-23.5555652,-46.6561079,,3,804.0,,POINT (-46.6561079 -23.5555652)
1731375806,-23.5858292,-46.6172245,,3,738.0,,POINT (-46.6172245 -23.5858292)
1734884740,-23.5837817,-46.6169606,,3,737.0,,POINT (-46.6169606 -23.5837817)
1735978065,-23.5602088,-46.656403,,3,814.0,,POINT (-46.656403 -23.5602088)
1741782417,-23.5362266,-46.6570721,traffic_signals,4,761.0,,POINT (-46.6570721 -23.5362266)
1741782418,-23.5406423,-46.6584424,traffic_signals,4,774.0,,POINT (-46.6584424 -23.5406423)
1771573310,-23.5499121,-46.6537199,traffic_signals,4,801.0,,POINT (-46.6537199 -23.5499121)
1771623786,-23.5503566,-46.6545079,traffic_signals,3,804.0,,POINT (-46.6545079 -23.5503566)
1792545682,-23.5519551,-46.6658409,,3,781.0,,POINT (-46.6658409 -23.5519551)
1792586377,-23.5520823,-46.6643402,,3,798.0,,POINT (-46.6643402 -23.5520823)
1815130126,-23.5688816,-46.6082258,,3,727.0,,POINT (-46.6082258 -23.5688816)
1815130245,-23.518906,-46.6396246,motorway_junction,3,715.0,,POINT (-46.6396246 -23.518906)
1825091873,-23.5279294,-46.66683,,3,727.0,,POINT (-46.66683 -23.5279294)
1825091876,-23.5266758,-46.6672008,,3,738.0,,POINT (-46.6672008 -23.5266758)
1825091877,-23.5267063,-46.6666992,,3,732.0,,POINT (-46.6666992 -23.5267063)
1825094082,-23.5262915,-46.6689744,,3,735.0,,POINT (-46.6689744 -23.5262915)
1825094328,-23.526832,-46.6651476,,3,724.0,,POINT (-46.6651476 -23.526832)
1825094330,-23.5266801,-46.6658188,,3,728.0,,POINT (-46.6658188 -23.5266801)
1825095321,-23.5291667,-46.660789,,3,731.0,,POINT (-46.660789 -23.5291667)
1825095541,-23.5304201,-46.6663693,traffic_signals,4,741.0,,POINT (-46.6663693 -23.5304201)
1825095542,-23.5306248,-46.6662243,traffic_signals,3,744.0,,POINT (-46.6662243 -23.5306248)
1825097646,-23.5273748,-46.6630682,crossing,4,739.0,,POINT (-46.6630682 -23.5273748)
1825097649,-23.5272806,-46.6630138,crossing,3,740.0,,POINT (-46.6630138 -23.5272806)
1825890822,-23.5557456,-46.5998876,,3,756.0,,POINT (-46.5998876 -23.5557456)
1825890824,-23.5555468,-46.5998577,,3,756.0,,POINT (-46.5998577 -23.5555468)
1828182278,-23.5399262,-46.6752749,traffic_signals,4,754.0,,POINT (-46.6752749 -23.5399262)
1828182282,-23.5398223,-46.6754331,traffic_signals,4,755.0,,POINT (-46.6754331 -23.5398223)
1828184346,-23.5563444,-46.6829424,traffic_signals,4,777.0,,POINT (-46.6829424 -23.5563444)
1828186365,-23.5509136,-46.6773611,,3,813.0,,POINT (-46.6773611 -23.5509136)
1828186370,-23.5412007,-46.6761462,traffic_signals,4,758.0,,POINT (-46.6761462 -23.5412007)
1828189351,-23.5501294,-46.6768107,,3,794.0,,POINT (-46.6768107 -23.5501294)
1828190505,-23.550118,-46.6771056,traffic_signals,4,793.0,,POINT (-46.6771056 -23.550118)
1828190506,-23.5501197,-46.6773218,traffic_signals,3,797.0,,POINT (-46.6773218 -23.5501197)
1828191096,-23.5501603,-46.6767098,,3,795.0,,POINT (-46.6767098 -23.5501603)
1828191098,-23.5501113,-46.6764192,,3,797.0,,POINT (-46.6764192 -23.5501113)
1828191101,-23.5502458,-46.6764298,,3,798.0,,POINT (-46.6764298 -23.5502458)
1828191857,-23.5511259,-46.6757375,,3,804.0,,POINT (-46.6757375 -23.5511259)
1828192104,-23.5519203,-46.6758944,traffic_signals,4,813.0,,POINT (-46.6758944 -23.5519203)
1828193595,-23.5520678,-46.6755723,,3,811.0,,POINT (-46.6755723 -23.5520678)
1828193614,-23.5500845,-46.6752601,traffic_signals,3,798.0,,POINT (-46.6752601 -23.5500845)
1828193821,-23.5501427,-46.6749308,,3,805.0,,POINT (-46.6749308 -23.5501427)
1828195435,-23.5451444,-46.6666996,,3,751.0,,POINT (-46.6666996 -23.5451444)
1828198112,-23.5458615,-46.6691609,crossing,4,754.0,,POINT (-46.6691609 -23.5458615)
1828198989,-23.5463397,-46.6694571,,3,753.0,,POINT (-46.6694571 -23.5463397)
1828201040,-23.5528553,-46.6663673,,3,787.0,,POINT (-46.6663673 -23.5528553)
1828211159,-23.5498039,-46.6809252,,3,815.0,,POINT (-46.6809252 -23.5498039)
1828211163,-23.5497754,-46.681125,,3,815.0,,POINT (-46.681125 -23.5497754)
1828214837,-23.5317076,-46.6638639,,3,747.0,,POINT (-46.6638639 -23.5317076)
1828214854,-23.5321709,-46.6619393,,3,740.0,,POINT (-46.6619393 -23.5321709)
1832159283,-23.5529241,-46.6738741,traffic_signals,4,820.0,,POINT (-46.6738741 -23.5529241)
1832159289,-23.5536782,-46.6751197,traffic_signals,4,817.0,,POINT (-46.6751197 -23.5536782)
1832159293,-23.5553645,-46.6738293,,3,818.0,,POINT (-46.6738293 -23.5553645)
1832159296,-23.5554071,-46.6738992,traffic_signals,3,817.0,,POINT (-46.6738992 -23.5554071)
1832159302,-23.5585027,-46.6790679,traffic_signals,4,772.0,,POINT (-46.6790679 -23.5585027)
1832159351,-23.5602807,-46.6777974,traffic_signals,4,766.0,,POINT (-46.6777974 -23.5602807)
1832159363,-23.5616625,-46.6740411,traffic_signals,4,760.0,,POINT (-46.6740411 -23.5616625)
1832164422,-23.5562097,-46.6793043,,3,778.0,,POINT (-46.6793043 -23.5562097)
1832164426,-23.5579149,-46.6780896,traffic_signals,4,781.0,,POINT (-46.6780896 -23.5579149)
1833396339,-23.5614845,-46.6395675,,3,776.0,,POINT (-46.6395675 -23.5614845)
1833396340,-23.5590999,-46.6379685,,3,769.0,,POINT (-46.6379685 -23.5590999)
1833396358,-23.5643473,-46.6403306,,3,778.0,,POINT (-46.6403306 -23.5643473)
1833396362,-23.5617196,-46.6444577,traffic_signals,3,789.0,,POINT (-46.6444577 -23.5617196)
1833396367,-23.5620527,-46.6429407,traffic_signals,4,798.0,,POINT (-46.6429407 -23.5620527)
1836035452,-23.5560675,-46.634651,,1,769.0,,POINT (-46.634651 -23.5560675)
1836035458,-23.5555266,-46.6346329,,3,766.0,,POINT (-46.6346329 -23.5555266)
1836035459,-23.5552643,-46.6302755,,3,728.0,,POINT (-46.6302755 -23.5552643)
1836035460,-23.5553622,-46.6316104,,3,729.0,,POINT (-46.6316104 -23.5553622)
1836039186,-23.5609547,-46.6393892,,3,772.0,,POINT (-46.6393892 -23.5609547)
1836039193,-23.5566864,-46.6363824,traffic_signals,4,772.0,A-230,POINT (-46.6363824 -23.5566864)
1844541321,-23.5514165,-46.678308,traffic_signals,3,796.0,,POINT (-46.678308 -23.5514165)
1844541327,-23.5526077,-46.6774817,traffic_signals,4,799.0,,POINT (-46.6774817 -23.5526077)
1844541330,-23.5527347,-46.6785679,traffic_signals,4,790.0,,POINT (-46.6785679 -23.5527347)
1844541336,-23.5529495,-46.6780278,,3,801.0,,POINT (-46.6780278 -23.5529495)
1844541338,-23.5529708,-46.6784396,,3,792.0,,POINT (-46.6784396 -23.5529708)
1844541343,-23.5532929,-46.6785929,,3,790.0,,POINT (-46.6785929 -23.5532929)
1844541346,-23.5550357,-46.6773607,traffic_signals,4,781.0,,POINT (-46.6773607 -23.5550357)
1844541347,-23.5567533,-46.6761513,traffic_signals,4,799.0,,POINT (-46.6761513 -23.5567533)
1844541350,-23.5585385,-46.6748802,traffic_signals,4,785.0,,POINT (-46.6748802 -23.5585385)
1844541375,-23.5610834,-46.6730766,,3,776.0,,POINT (-46.6730766 -23.5610834)
1849075703,-23.5398973,-46.6544543,,4,755.0,,POINT (-46.6544543 -23.5398973)
1849075704,-23.5400989,-46.6495357,,3,751.0,,POINT (-46.6495357 -23.5400989)
1849075708,-23.5416837,-46.6500403,,3,759.0,,POINT (-46.6500403 -23.5416837)
1849075710,-23.542671,-46.6545495,,4,769.0,,POINT (-46.6545495 -23.542671)
1849075711,-23.5436391,-46.6545848,,3,791.0,,POINT (-46.6545848 -23.5436391)
1849078725,-23.5440433,-46.6607488,,4,787.0,,POINT (-46.6607488 -23.5440433)
1861171465,-23.5532594,-46.6827319,,3,794.0,,POINT (-46.6827319 -23.5532594)
1870149333,-23.5730365,-46.6419412,traffic_signals,4,818.0,,POINT (-46.6419412 -23.5730365)
1870149339,-23.5737992,-46.6403863,,3,813.0,,POINT (-46.6403863 -23.5737992)
1880818295,-23.5795676,-46.6084392,,3,744.0,,POINT (-46.6084392 -23.5795676)
1886708426,-23.5340822,-46.6516861,,3,745.0,,POINT (-46.6516861 -23.5340822)
1886708445,-23.5340578,-46.6520794,,3,747.0,,POINT (-46.6520794 -23.5340578)
1899271237,-23.5479834,-46.6428673,traffic_signals,4,773.0,,POINT (-46.6428673 -23.5479834)
1904368879,-23.5115397,-46.6218169,,3,723.0,,POINT (-46.6218169 -23.5115397)
1904368936,-23.5115603,-46.6219129,traffic_signals,4,723.0,,POINT (-46.6219129 -23.5115603)
1904368975,-23.5162445,-46.6222239,,2,727.0,,POINT (-46.6222239 -23.5162445)
1904368978,-23.5160821,-46.6214805,,3,721.0,,POINT (-46.6214805 -23.5160821)
1904368980,-23.5139509,-46.621067,crossing,3,733.0,,POINT (-46.621067 -23.5139509)
1904368982,-23.517717,-46.6194573,motorway_junction,3,734.0,,POINT (-46.6194573 -23.517717)
1904368990,-23.5177825,-46.6186981,,3,724.0,,POINT (-46.6186981 -23.5177825)
1923540510,-23.5390552,-46.6362399,traffic_signals,3,755.0,,POINT (-46.6362399 -23.5390552)
1923540523,-23.5392105,-46.636275,traffic_signals,3,756.0,,POINT (-46.636275 -23.5392105)
1923540547,-23.5389477,-46.6360808,traffic_signals,4,754.0,,POINT (-46.6360808 -23.5389477)
1929896837,-23.5214378,-46.6258199,,3,728.0,,POINT (-46.6258199 -23.5214378)
1934482816,-23.574481,-46.6032971,,3,739.0,,POINT (-46.6032971 -23.574481)
1938339168,-23.5631341,-46.6204007,,3,741.0,,POINT (-46.6204007 -23.5631341)
1938339177,-23.5627533,-46.6208889,,3,742.0,,POINT (-46.6208889 -23.5627533)
1938339274,-23.5582524,-46.626401,traffic_signals,4,728.0,A-254,POINT (-46.626401 -23.5582524)
1938339290,-23.5592073,-46.6244093,traffic_signals,4,735.0,,POINT (-46.6244093 -23.5592073)
1938339305,-23.5633891,-46.6207149,,4,741.0,,POINT (-46.6207149 -23.5633891)
1938339357,-23.5402923,-46.6294425,traffic_signals,4,733.0,,POINT (-46.6294425 -23.5402923)
1938339383,-23.5585295,-46.6273013,,3,730.0,,POINT (-46.6273013 -23.5585295)
1938339389,-23.5397838,-46.6307242,traffic_signals,4,734.0,,POINT (-46.6307242 -23.5397838)
1938339438,-23.5369842,-46.6290654,,3,733.0,,POINT (-46.6290654 -23.5369842)
1938339452,-23.5582261,-46.6268024,traffic_signals,4,726.0,A-254,POINT (-46.6268024 -23.5582261)
1938339514,-23.5367446,-46.6299938,,3,735.0,,POINT (-46.6299938 -23.5367446)
1938339516,-23.5676654,-46.6132373,,3,736.0,,POINT (-46.6132373 -23.5676654)
1938339522,-23.5414674,-46.6285362,traffic_signals,3,720.0,,POINT (-46.6285362 -23.5414674)
1938712074,-23.5701993,-46.6110194,traffic_signals,3,735.0,,POINT (-46.6110194 -23.5701993)
1938712090,-23.5731082,-46.6109382,traffic_signals,4,749.0,,POINT (-46.6109382 -23.5731082)
1938712178,-23.5701334,-46.6111252,,3,733.0,,POINT (-46.6111252 -23.5701334)
1938712253,-23.5662963,-46.6114537,,3,737.0,,POINT (-46.6114537 -23.5662963)
1938712279,-23.5731025,-46.6108516,traffic_signals,4,748.0,,POINT (-46.6108516 -23.5731025)
1938712288,-23.5664967,-46.6112935,,3,739.0,,POINT (-46.6112935 -23.5664967)
1938712300,-23.5731143,-46.6110376,traffic_signals,3,751.0,,POINT (-46.6110376 -23.5731143)
1941595914,-23.5761983,-46.6250589,,3,794.0,,POINT (-46.6250589 -23.5761983)
1941595926,-23.5769475,-46.6245989,,3,794.0,,POINT (-46.6245989 -23.5769475)
1941595927,-23.5769593,-46.6258517,,3,792.0,,POINT (-46.6258517 -23.5769593)
1941595928,-23.578272,-46.6248186,,3,799.0,,POINT (-46.6248186 -23.578272)
1941595929,-23.5782809,-46.6261166,,3,791.0,,POINT (-46.6261166 -23.5782809)
1941595934,-23.5796771,-46.6251414,,3,792.0,,POINT (-46.6251414 -23.5796771)
